,Unnamed: 0,DATE,PERIOD,Label,A1,A2,A3,A4,A5,A6
5030,5030,2019-01-26T22:30:00,P3,AVG,230.9552284,232.50495084,233.66634925,232.70126902,232.26239989,230.24534317
5031,5031,2019-01-26T22:40:00,P3,AVG,230.65379112,232.18255307,233.43964701,232.45923188,232.10200026,230.10490085
5032,5032,2019-01-26T22:50:00,P3,AVG,230.66034146,232.17898559,233.38315316,232.4274094,232.11838,230.12586627
5033,5033,2019-01-26T23:00:00,P3,AVG,230.66468851,232.1282232,233.37881493,232.43572693,232.10222962,230.10070588
5034,5034,2019-01-26T23:10:00,P3,AVG,230.87537256,232.28849827,233.37649526,232.52176193,232.13249942,230.15763938
5035,5035,2019-01-26T23:20:00,P3,AVG,230.81544442,232.3081026,233.52829696,232.50844369,232.22489566,230.24645664
5036,5036,2019-01-26T23:30:00,P3,AVG,231.1776961,232.58196951,233.77585868,232.74688132,232.44154184,230.40536096
5037,5037,2019-01-26T23:40:00,P3,AVG,231.40903692,232.77692166,233.92806957,232.91337374,232.51582916,230.51626484
5038,5038,2019-01-26T23:50:00,P3,AVG,231.0775059,232.49024914,233.69450989,232.73320318,232.26125717,230.24628105
5039,5039,2019-01-27T00:00:00,P3,AVG,231.20726174,232.62975885,233.63099517,232.74149454,232.16952924,230.16554128
5040,5040,2019-06-02T00:10:00,P1,AVG,233.99107474,233.97897903,233.65894823,232.28061425,230.59620736,228.3947858
5041,5041,2019-06-02T00:20:00,P1,AVG,233.62935837,233.65256768,233.42228169,232.02735873,230.38381307,227.99323832
5042,5042,2019-06-02T00:30:00,P1,AVG,233.79223968,233.72489831,233.43773949,232.14714294,230.35091656,228.04188682
5043,5043,2019-06-02T00:40:00,P1,AVG,233.63149958,233.67891162,233.37824061,232.07246544,230.27384665,227.98401194
5044,5044,2019-06-02T00:50:00,P1,AVG,233.74098344,233.61667766,233.33431329,232.03722029,230.18145933,227.94092863
5045,5045,2019-06-02T01:00:00,P1,AVG,233.57106733,233.6871313,233.21623691,231.85399809,230.15824125,227.88869282
5046,5046,2019-06-02T01:10:00,P1,AVG,233.52110499,233.68742771,233.32293078,231.83485228,230.23300131,228.02700473
5047,5047,2019-06-02T01:20:00,P1,AVG,233.66631444,233.82074617,233.40261509,231.99195572,230.3048681,228.04372381
5048,5048,2019-06-02T01:30:00,P1,AVG,233.67877658,233.87500668,233.39307777,232.02807016,230.32967161,228.06303019
5049,5049,2019-06-02T01:40:00,P1,AVG,233.61892081,233.85733767,233.30851669,231.99269012,230.23181322,228.00319784
5050,5050,2019-06-02T01:50:00,P1,AVG,233.69073766,233.91675744,233.38466985,232.02065859,230.35031751,228.0814798
5051,5051,2019-06-02T02:00:00,P1,AVG,234.37310704,234.37686667,233.94555803,232.5998062,230.8824758,228.5714788
5052,5052,2019-06-02T02:10:00,P1,AVG,234.70101378,234.62315624,234.31403804,232.88574886,231.15195361,228.68840831
5053,5053,2019-06-02T02:20:00,P1,AVG,234.68744802,234.5922154,234.21274882,232.90185965,231.07126255,228.59588241
5054,5054,2019-06-02T02:30:00,P1,AVG,235.14699942,234.8419549,234.40895731,233.18374456,231.18717758,228.82266423
5055,5055,2019-06-02T02:40:00,P1,AVG,235.59982464,235.39212475,234.99403311,233.5613957,231.74077194,229.38122575
5056,5056,2019-06-02T02:50:00,P1,AVG,235.50052261,235.36769584,235.04492259,233.51668886,231.83362088,229.46427675
5057,5057,2019-06-02T03:00:00,P1,AVG,235.51252861,235.3829239,234.9562413,233.53776674,231.74871646,229.46657877
5058,5058,2019-06-02T03:10:00,P1,AVG,235.48484764,235.29712257,234.91630638,233.48551411,231.71177084,229.42531827
5059,5059,2019-06-02T03:20:00,P1,AVG,235.37992414,235.17747287,234.87453336,233.43071473,231.66814943,229.29986983
5060,5060,2019-06-02T03:30:00,P1,AVG,235.44607322,235.22807339,234.83728561,233.42611455,231.59182347,229.23433277
5061,5061,2019-06-02T03:40:00,P1,AVG,235.39892298,235.09760973,234.85881922,233.40684007,231.69682836,229.25045377
5062,5062,2019-06-02T03:50:00,P1,AVG,235.4224505,235.20174245,234.88502001,233.45098631,231.66494627,229.30798927
5063,5063,2019-06-02T04:00:00,P1,AVG,235.44878758,235.20533516,234.83329378,233.42389931,231.69455422,229.36694212
5064,5064,2019-06-02T04:10:00,P1,AVG,235.294539,235.10510356,234.78115226,233.37156316,231.58427265,229.20982962
5065,5065,2019-06-02T04:20:00,P1,AVG,235.2933265,235.16731161,234.81738222,233.35303709,231.63346467,229.3796212
5066,5066,2019-06-02T04:30:00,P1,AVG,235.24032345,235.15230037,234.85189936,233.29746227,231.69372259,229.2456595
5067,5067,2019-06-02T04:40:00,P1,AVG,235.40951307,235.21579197,234.84305238,233.37267777,231.69056959,229.39232166
5068,5068,2019-06-02T04:50:00,P1,AVG,234.63473356,234.52301578,234.13206863,232.72254584,231.08306874,228.6840852
5069,5069,2019-06-02T05:00:00,P1,AVG,234.40603928,234.34238231,234.02093759,232.57677565,230.91499028,228.42870623
5070,5070,2019-06-02T05:10:00,P1,AVG,234.50884906,234.39011239,234.08996604,232.63478471,230.9686278,228.52775405
5071,5071,2019-06-02T05:20:00,P1,AVG,234.4807171,234.3168626,234.12136257,232.57129248,231.00843065,228.55381478
5072,5072,2019-06-02T05:30:00,P1,AVG,234.54162322,234.41822528,234.09426556,232.63437891,231.02041501,228.62580207
5073,5073,2019-06-02T05:40:00,P1,AVG,234.49457385,234.4190641,234.04396599,232.67313055,230.94303206,228.52687098
5074,5074,2019-06-02T05:50:00,P1,AVG,233.60598393,233.59117847,233.33703197,231.9382631,230.25559914,227.82520519
5075,5075,2019-06-02T06:00:00,P1,AVG,233.57164156,233.49737633,233.30182850000003,231.86927537,230.1787929,227.71995978
5076,5076,2019-06-02T06:10:00,P1,AVG,233.61803725,233.41410629,233.27240811,231.76573294,230.12733195,227.66729389
5077,5077,2019-06-02T06:20:00,P1,AVG,233.68038789,233.49775651,233.33702284,231.8277629,230.16905005,227.87872807
5078,5078,2019-06-02T06:30:00,P1,AVG,233.63105416,233.52870562,233.24021775,231.88918534,230.15402402,227.79465008
5079,5079,2019-06-02T06:40:00,P1,AVG,233.51872853,233.47514277,233.19631712,231.79974092,230.15198562,227.82746032
5080,5080,2019-06-02T06:50:00,P1,AVG,233.57509541,233.47068252,233.25412818,231.77944933,230.14704485,227.82470413
5081,5081,2019-06-02T07:00:00,P1,AVG,233.49830315,233.42001485,233.27894212,231.75995031,230.2373658,227.90959456
5082,5082,2019-06-02T07:10:00,P1,AVG,233.56166482,233.50270499,233.2994029,231.85338083,230.23592125,227.88142181
5083,5083,2019-06-02T07:20:00,P1,AVG,233.58732852,233.54915718,233.3140809,231.89227201,230.22665903,227.84821434
5084,5084,2019-06-02T07:30:00,P1,AVG,233.44418586,233.48037712,233.24796239,231.79736999,230.18424883,227.7095157
5085,5085,2019-06-02T07:40:00,P1,AVG,233.38241058,233.3238727,233.24126329,231.74600513,230.1412139,227.6140711
5086,5086,2019-06-02T07:50:00,P1,AVG,233.12100411,233.08569767,233.14625111,231.52755617,230.07898349,227.60941428
5087,5087,2019-06-02T08:00:00,P1,AVG,233.10421586,233.12119129,232.98382593,231.44821389,229.93784362,227.62847368
5088,5088,2019-06-02T08:10:00,P1,AVG,232.98069387,232.96552462,232.78589644,231.36357643,229.79462895,227.37658313
5089,5089,2019-06-02T08:20:00,P1,AVG,232.68622187,232.79489183,232.58196055,231.22055221,229.65866784,227.30901619
5090,5090,2019-06-02T08:30:00,P1,AVG,232.6158109,232.59062804,232.541414,231.08446282,229.51159221,227.03298298
5091,5091,2019-06-02T08:40:00,P1,AVG,232.37182786,232.42591813,232.41721445,230.89847075,229.46455643,227.09674411
5092,5092,2019-06-02T08:50:00,P1,AVG,232.42597117,232.43610548,232.37362572,230.91452237,229.38409817,226.99053083
5093,5093,2019-06-02T09:00:00,P1,AVG,232.29156439,232.35270412,232.19484055,230.84897099,229.2434685,226.8231009
5094,5094,2019-06-02T09:10:00,P1,AVG,232.08492051,232.15137734,231.99261404,230.68153585,229.05134082,226.73694171
5095,5095,2019-06-02T09:20:00,P1,AVG,232.0487757,232.14964912,231.97194333,230.66464929,229.02177584,226.71223984
5096,5096,2019-06-02T09:30:00,P1,AVG,231.91364184,232.01497811,231.92986286,230.54920157,229.03786928,226.72485202
5097,5097,2019-06-02T09:40:00,P1,AVG,231.95024883,232.01989205,231.85039024,230.58278506,228.99224328,226.65461632
5098,5098,2019-06-02T09:50:00,P1,AVG,231.82058295,231.91568880000003,231.72607137,230.46098459,228.8564919,226.4368464
5099,5099,2019-06-02T10:00:00,P1,AVG,231.60334452,231.74386694,231.56647899,230.36443288,228.72406283,226.37733733
5100,5100,2019-06-02T10:10:00,P1,AVG,231.54480472,231.7400705,231.49765436,230.34472703,228.65197979,226.36073226
5101,5101,2019-06-02T10:20:00,P1,AVG,231.40993828,231.59319241,231.46421268,230.22634136,228.57377495,226.24015325
5102,5102,2019-06-02T10:30:00,P1,AVG,231.40380276,231.598132,231.34315528,230.24354827,228.52543817,226.20577925
5103,5103,2019-06-02T10:40:00,P1,AVG,231.30459078,231.44526009,231.18568867,230.08675576,228.39445904,226.07747973
5104,5104,2019-06-02T10:50:00,P1,AVG,231.15562447,231.30448258,231.07463452,230.00858834,228.31387123,225.93040513
5105,5105,2019-06-02T11:00:00,P1,AVG,231.00027179,231.23533042,230.94106736,229.92347865,228.19647116,225.86580252
5106,5106,2019-06-02T11:10:00,P1,AVG,230.83567007,231.00285577,230.82405473,229.70989437,228.02670325,225.72171168
5107,5107,2019-06-02T11:20:00,P1,AVG,230.69034726,230.91900828,230.66370128,229.66106193,227.88102711,225.56984839
5108,5108,2019-06-02T11:30:00,P1,AVG,230.57501307,230.7671073,230.38948829,229.53638472,227.7009147,225.38512789
5109,5109,2019-06-02T11:40:00,P1,AVG,230.39840454,230.65659556,230.26351781,229.41430848,227.55471564,225.2172523
5110,5110,2019-06-02T11:50:00,P1,AVG,230.35638082,230.59495684,230.19994817,229.34997859,227.49914672,225.207166
5111,5111,2019-06-02T12:00:00,P1,AVG,230.24590042,230.44660748,230.11605943,229.22422802,227.4513514,225.15079393
5112,5112,2019-06-02T12:10:00,P1,AVG,230.24290598,230.4488779,229.98856318,229.17828198,227.32924986,225.04249963
5113,5113,2019-06-02T12:20:00,P1,AVG,230.10423066,230.37260048,229.86080197,229.10073239,227.19411683,224.92387664
5114,5114,2019-06-02T12:30:00,P1,AVG,229.94409494,230.17460964,229.6865154,228.92318262,227.00719328,224.76853763
5115,5115,2019-06-02T12:40:00,P1,AVG,229.89685032,230.15406376,229.61889593,228.88287462,226.95505056,224.70892768
5116,5116,2019-06-02T12:50:00,P1,AVG,229.79851261,230.00393005,229.53379980000005,228.71191349,226.86176814,224.66105032
5117,5117,2019-06-02T13:00:00,P1,AVG,229.76844708,229.98869709,229.5162044,228.71629944,226.81396543,224.53878558
5118,5118,2019-06-02T13:10:00,P1,AVG,229.79065362,229.96358985,229.41488931,228.70755094,226.72467924,224.48705513
5119,5119,2019-06-02T13:20:00,P1,AVG,229.60894843,229.80344646,229.31139135,228.58860552,226.64981074,224.36646559
5120,5120,2019-06-02T13:30:00,P1,AVG,229.66580889,229.85137737,229.34200317,228.61425501,226.66165188,224.41556229
5121,5121,2019-06-02T13:40:00,P1,AVG,229.62322532,229.84480368,229.41692185,228.57470664,226.7765192,224.55877582
5122,5122,2019-06-02T13:50:00,P1,AVG,229.70653932,229.92239985,229.41162895,228.61225222,226.75244035,224.61266289
5123,5123,2019-06-02T14:00:00,P1,AVG,229.7317035,229.95521764,229.41134412,228.68983816,226.74966232,224.60299332
5124,5124,2019-06-02T14:10:00,P1,AVG,229.84636405,230.09136756,229.50690817,228.84701448,226.85805152,224.70277945
5125,5125,2019-06-02T14:20:00,P1,AVG,230.26150717,230.48276392,229.96627409,229.14778764,227.16892149,225.03118002
5126,5126,2019-06-02T14:30:00,P1,AVG,230.59261357,230.74827937,230.36583575,229.37341927,227.49370654,225.33883176
5127,5127,2019-06-02T14:40:00,P1,AVG,230.96462284,231.16117789,230.64016076,229.75091204,227.79947382,225.57994894
5128,5128,2019-06-02T14:50:00,P1,AVG,231.30242349,231.45984166,230.8783881,229.99959924,228.02558501,225.72770255
5129,5129,2019-06-02T15:00:00,P1,AVG,231.39921415,231.5828327,230.99782114,230.19673155,228.17035026,225.92060626
5130,5130,2019-06-02T15:10:00,P1,AVG,231.65153372,231.84220009,231.21667458,230.40688654,228.2918421,226.02952113
5131,5131,2019-06-02T15:20:00,P1,AVG,231.83576805,231.9609548,231.40812015,230.44535588,228.50817869,226.30070121
5132,5132,2019-06-02T15:30:00,P1,AVG,232.10202198,232.15303142,231.62671836,230.67387749,228.739511,226.48131501
5133,5133,2019-06-02T15:40:00,P1,AVG,232.34002963,232.38861801,231.79153828,230.87063809,228.86523405,226.48423755
5134,5134,2019-06-02T15:50:00,P1,AVG,232.37220642,232.49984011,231.85396169,231.00049635,228.95468531,226.55248823
5135,5135,2019-06-02T16:00:00,P1,AVG,232.6297895,232.71786554,232.1141255,231.18762902,229.09137799,226.75357246
5136,5136,2019-06-02T16:10:00,P1,AVG,232.63117388,232.76554961,232.19739249,231.18248125,229.23607292,226.83222996
5137,5137,2019-06-02T16:20:00,P1,AVG,232.13088144,232.29994825,231.74834296,230.79178401,228.85592166,226.51467627
5138,5138,2019-06-02T16:30:00,P1,AVG,231.81386311,231.93196957,231.32506556,230.47855674,228.46027946,226.17658784
5139,5139,2019-06-02T16:40:00,P1,AVG,231.6983393,231.85643675,231.22270348,230.42283272,228.37195733,226.06225375
5140,5140,2019-06-02T16:50:00,P1,AVG,231.68142742,231.8900266,231.32717032,230.41487717,228.40694992,226.12520357
5141,5141,2019-06-02T17:00:00,P1,AVG,231.64765452,231.82970762,231.36688812,230.41622431,228.4569399,226.14357572
5142,5142,2019-06-02T17:10:00,P1,AVG,231.72786849,231.88007937,231.37640064,230.43506544,228.48936297,226.14065635
5143,5143,2019-06-02T17:20:00,P1,AVG,231.79828881,231.92750232,231.34218908,230.51773516,228.48100448,226.13410294
5144,5144,2019-06-02T17:30:00,P1,AVG,231.6974439,231.8865229,231.33744555,230.4819158,228.44197205,226.03058962
5145,5145,2019-06-02T17:40:00,P1,AVG,231.61422743,231.89180228,231.36085119,230.45014381,228.46914222,226.08795858
5146,5146,2019-06-02T17:50:00,P1,AVG,231.66849951,231.87265704,231.43546554,230.44272540000003,228.53953461,226.14070657
5147,5147,2019-06-02T18:00:00,P1,AVG,231.70821298,231.84747039,231.39405196,230.46307822,228.54014627,226.18780534
5148,5148,2019-06-02T18:10:00,P1,AVG,231.84486913,231.98053255,231.39315291,230.55837361,228.55524381,226.19514767
5149,5149,2019-06-02T18:20:00,P1,AVG,231.71578702,231.89041829,231.31811253,230.47705975,228.46192356,226.08999451
5150,5150,2019-06-02T18:30:00,P1,AVG,231.71460306,231.90073143,231.33895658,230.48731884,228.46606,226.08457721
5151,5151,2019-06-02T18:40:00,P1,AVG,231.69589418,231.85784594,231.35904313,230.43464455,228.5054965,226.15219538
5152,5152,2019-06-02T18:50:00,P1,AVG,230.91875216,231.19208929,230.74198496,229.86266725,228.00742613,225.67179854
5153,5153,2019-06-02T19:00:00,P1,AVG,230.87200608,231.08737624,230.55155733,229.68401949,227.77098322,225.45054063
5154,5154,2019-06-02T19:10:00,P1,AVG,230.69515891,230.97550308,230.45930037,229.63718958,227.6766232,225.32862687
5155,5155,2019-06-02T19:20:00,P1,AVG,230.71541291,230.99002757,230.46258011,229.67270492,227.68987195,225.33783459
5156,5156,2019-06-02T19:30:00,P1,AVG,230.67556753,230.93067963,230.55825609,229.6347867,227.77683148,225.39576754
5157,5157,2019-06-02T19:40:00,P1,AVG,230.67563952,230.95659194,230.55921944,229.6429373,227.82914651,225.39476909
5158,5158,2019-06-02T19:50:00,P1,AVG,230.80863008,231.04808573,230.57625793,229.7406043,227.80707674,225.42071513
5159,5159,2019-06-02T20:00:00,P1,AVG,230.71332995,230.98286447,230.48635598,229.65733542,227.77611047,225.42443982
5160,5160,2019-06-02T20:10:00,P1,AVG,230.74006543,230.9775268,230.47469237,229.68362285,227.79980914,225.39997851
5161,5161,2019-06-02T20:20:00,P1,AVG,230.86552386,231.08236136,230.6686631,229.69023418,227.98471363,225.63601067
5162,5162,2019-06-02T20:30:00,P1,AVG,231.71307326,231.92386036,231.41373154,230.35215425,228.64683357,226.27007431
5163,5163,2019-06-02T20:40:00,P1,AVG,231.76689557,232.01391502,231.51948454,230.51640337,228.72451535,226.3453471
5164,5164,2019-06-02T20:50:00,P1,AVG,231.7227753,231.95226338,231.35209328,230.53655199,228.61526198,226.30886807
5165,5165,2019-06-02T21:00:00,P1,AVG,231.73722035,231.91493642,231.38456452,230.51263711,228.61163316,226.21681247
5166,5166,2019-06-02T21:10:00,P1,AVG,231.73378575,231.86654113,231.41921199,230.44725926,228.67510555,226.32326284
5167,5167,2019-06-02T21:20:00,P1,AVG,231.71390407,231.88193569,231.46057964,230.45329575,228.71878392,226.33446728
5168,5168,2019-06-02T21:30:00,P1,AVG,231.85815618,231.9768594,231.55290957,230.55065131,228.74930055,226.35926591
5169,5169,2019-06-02T21:40:00,P1,AVG,231.82540986,231.86489934,231.48450352,230.49578779,228.66622571,226.26872636
5170,5170,2019-06-02T21:50:00,P1,AVG,231.09765244,231.21588817,230.90424904,229.80399085,228.07014517,225.74403911
5171,5171,2019-06-02T22:00:00,P1,AVG,230.93006046,230.88916566,230.68873759,229.5519494,227.86739196,225.65273083
5172,5172,2019-06-02T22:10:00,P1,AVG,230.76191124,230.93569174,230.71008448,229.53551966,227.92801944,225.6783568
5173,5173,2019-06-02T22:20:00,P1,AVG,230.81191609,231.06080972,230.66802293,229.70144039,227.91824009,225.63950701
5174,5174,2019-06-02T22:30:00,P1,AVG,230.79243426,230.81305323,230.57150702,229.62901093,227.86769037,225.53127992
5175,5175,2019-06-02T22:40:00,P1,AVG,230.74746964,230.95536694,230.66875894,229.57392731,227.91205444,225.52141896
5176,5176,2019-06-02T22:50:00,P1,AVG,230.91374359,230.86953517,230.71355034,229.52637688,227.92504462,225.58708983
5177,5177,2019-06-02T23:00:00,P1,AVG,230.83073080000003,230.7910511,230.71371742,229.59283198,227.95233131,225.62157074
5178,5178,2019-06-02T23:10:00,P1,AVG,230.87050153,231.00188959,230.64085387,229.62817399,227.86980896,225.5557907
5179,5179,2019-06-02T23:20:00,P1,AVG,230.79104133,230.94981311,230.61452828,229.56716861,227.87438522,225.51348171
5180,5180,2019-06-02T23:30:00,P1,AVG,230.74403635,230.93178611,230.63126599,229.55781479,227.87605876,225.57875204
5181,5181,2019-06-02T23:40:00,P1,AVG,230.70807851,230.92481416,230.64426124,229.49124785,227.87778627,225.53911876
5182,5182,2019-06-02T23:50:00,P1,AVG,230.7299292,230.88108474,230.657403,229.51382092,227.87668958,225.59056057
5183,5183,2019-06-03T00:00:00,P1,AVG,230.91247639,231.02666697,230.67087775,229.57156101,227.84927076,225.53694688
5184,5184,2019-06-03T00:10:00,P1,AVG,230.75933347,230.86514956,230.58690986,229.50189341,227.77089232,225.37382629
5185,5185,2019-06-03T00:20:00,P1,AVG,230.7790478,230.89812765,230.57265318,229.48770075,227.69675998,225.31989834
5186,5186,2019-06-03T00:30:00,P1,AVG,230.74067271,230.81603632,230.56595915,229.40008091,227.6623611,225.35008726
5187,5187,2019-06-03T00:40:00,P1,AVG,230.74859719,230.81355222,230.58372899,229.37533931,227.66785021,225.4175426
5188,5188,2019-06-03T00:50:00,P1,AVG,230.83808543,230.89882922,230.533328,229.43673479,227.68315034,225.48830727
5189,5189,2019-06-03T01:00:00,P1,AVG,230.66647075,230.78344778,230.47322025,229.34730774,227.63143838,225.42617655
5190,5190,2019-06-03T01:10:00,P1,AVG,230.72470488,230.78685682,230.48750236,229.35590980000003,227.5660727,225.21102353
5191,5191,2019-06-03T01:20:00,P1,AVG,230.74190896,230.75705816,230.53993923,229.2944855,227.60306338,225.23980116
5192,5192,2019-06-03T01:30:00,P1,AVG,230.72536916,230.76814283,230.59892306,229.30893454,227.74084213,225.36617705
5193,5193,2019-06-03T01:40:00,P1,AVG,230.84989366,230.84921523,230.57651517,229.3797229,227.66196341,225.3050878
5194,5194,2019-06-03T01:50:00,P1,AVG,230.72960181,230.77936954,230.49697021,229.31400827,227.57121774,225.24563966
5195,5195,2019-06-03T02:00:00,P1,AVG,230.74360945,230.80915841,230.47571772,229.36054666,227.55301004,225.33344069999995
5196,5196,2019-06-03T02:10:00,P1,AVG,230.69379815,230.78404156,230.51105644,229.28951846,227.62044637,225.37488498
5197,5197,2019-06-03T02:20:00,P1,AVG,230.687291,230.75413764,230.57698839,229.2965185,227.68699918,225.38723844
5198,5198,2019-06-03T02:30:00,P1,AVG,230.8297339,230.88830322,230.61267277,229.40951091,227.73142795,225.35127329
5199,5199,2019-06-03T02:40:00,P1,AVG,230.72159995,230.74645477,230.53499715,229.34030628,227.61916817,225.17236004
5200,5200,2019-06-03T02:50:00,P1,AVG,230.77064968,230.81388393,230.48415021,229.37025951,227.61138974,225.23102565
5201,5201,2019-06-03T03:00:00,P1,AVG,230.72829461,230.77397906,230.59656242,229.35435521,227.64342398,225.35481288
5202,5202,2019-06-03T03:10:00,P1,AVG,230.69324769,230.78431601,230.59542179,229.27293152,227.74499706,225.5303023
5203,5203,2019-06-03T03:20:00,P1,AVG,230.81994831,230.92177388,230.611306,229.38922168,227.78951262,225.40022162
5204,5204,2019-06-03T03:30:00,P1,AVG,230.71572293,230.83468751,230.51779433,229.33822305,227.72386874,225.35313842
5205,5205,2019-06-03T03:40:00,P1,AVG,230.7254478,230.86454181,230.51437955,229.34633298,227.69168611,225.31653498
5206,5206,2019-06-03T03:50:00,P1,AVG,230.74656956,230.81959059,230.56677123,229.31795253,227.73384373,225.34180905
5207,5207,2019-06-03T04:00:00,P1,AVG,230.73134233,230.81710391,230.65524796,229.31575167,227.76566898,225.36194853
5208,5208,2019-06-03T04:10:00,P1,AVG,230.83016875,230.94117857,230.66254435,229.4653683,227.71415985,225.39768896
5209,5209,2019-06-03T04:20:00,P1,AVG,230.69011533,230.85752316,230.5472091,229.36175999,227.67946004,225.43391095
5210,5210,2019-06-03T04:30:00,P1,AVG,230.51330613,230.65922029,230.36551224,229.172934,227.47302156,225.08727635
5211,5211,2019-06-03T04:40:00,P1,AVG,230.55894503,230.64684839,230.41726714,229.16704477,227.54176762,225.20312551
5212,5212,2019-06-03T04:50:00,P1,AVG,230.04363396,230.26369446,230.08075655,228.84551519,227.35622725,225.0249529
5213,5213,2019-06-03T05:00:00,P1,AVG,228.74990907,229.02528882,228.87406559,227.81062287,226.40071121,224.12274153
5214,5214,2019-06-03T05:10:00,P1,AVG,228.68681103,228.92932071,228.90314083,227.59690423,226.17678267,223.70597568
5215,5215,2019-06-03T05:20:00,P1,AVG,228.77863132,228.90235111,228.80156899,227.54520717,225.97401929,223.52977194
5216,5216,2019-06-03T05:30:00,P1,AVG,228.72357263,228.87209475,228.75337267,227.48064513,225.89438705,223.57927851
5217,5217,2019-06-03T05:40:00,P1,AVG,228.71029831,228.82876548,228.86243773,227.58906444,226.07652797,223.81525941
5218,5218,2019-06-03T05:50:00,P1,AVG,228.81551976,228.97267742,228.91933981,227.70312535,226.14353428,223.91953786
5219,5219,2019-06-03T06:00:00,P1,AVG,228.71917792,228.93422923,228.87086274,227.76405561,226.23147649,223.94542713
5220,5220,2019-06-03T06:10:00,P1,AVG,228.63113226,228.9095389,228.88348332,227.72094914,226.18629514,223.92557079
5221,5221,2019-06-03T06:20:00,P1,AVG,228.78738089,228.89759035,228.88402221,227.70716725,226.1882944,223.99079012
5222,5222,2019-06-03T06:30:00,P1,AVG,228.67579156,228.87539159,228.93708805,227.63116259,226.18813898,224.04406925
5223,5223,2019-06-03T06:40:00,P1,AVG,228.48163551,228.74433313,228.74832514,227.52318687,226.00626883,223.74779618
5224,5224,2019-06-03T06:50:00,P1,AVG,227.57777905,227.92611703,227.93268926,226.85903349,225.36693713,223.1801268
5225,5225,2019-06-03T07:00:00,P1,AVG,227.53414439,227.91171816,227.87125934,226.79481016,225.29459186,223.04352501
5226,5226,2019-06-03T07:10:00,P1,AVG,227.56242153,227.88381069,227.95046289,226.73535366,225.31752905,222.98810313
5227,5227,2019-06-03T07:20:00,P1,AVG,227.45254492,227.78033038,228.02961406,226.64591153,225.39461222,223.09505952
5228,5228,2019-06-03T07:30:00,P1,AVG,227.53635042,227.91605296,228.03250129,226.79877972,225.47138592,223.24752251
5229,5229,2019-06-03T07:40:00,P1,AVG,227.47905888,227.89121812,227.93529824,226.83463482,225.36950635,223.06958206
5230,5230,2019-06-03T07:50:00,P1,AVG,227.64925343,227.96799042,228.14081795,226.95394461,225.50505816,223.09022581
5231,5231,2019-06-03T08:00:00,P1,AVG,227.50995178,227.78638299,227.92643492,226.72507005,225.32495502,222.99515222
5232,5232,2019-06-03T08:10:00,P1,AVG,227.31471453,227.65189908,228.06867223,226.61389402,225.38583028,223.00991789
5233,5233,2019-06-03T08:20:00,P1,AVG,227.49953782,227.90567002,228.01189247,226.72636879,225.34571155,223.01713279
5234,5234,2019-06-03T08:30:00,P1,AVG,227.54716453,227.83119876,227.9310779,226.7847355,225.25614436,223.03178674
5235,5235,2019-06-03T08:40:00,P1,AVG,227.57123056,227.77964443,227.91378295,226.85695622,225.21860338,223.03030374
5236,5236,2019-06-03T08:50:00,P1,AVG,227.39650412,227.77719288,227.96954355,226.71873827,225.33087435,223.01325008
5237,5237,2019-06-03T09:00:00,P1,AVG,227.42109291,227.69036997,228.04708603,226.70595923,225.38657106,223.14013492
5238,5238,2019-06-03T09:10:00,P1,AVG,228.03417514,228.35464415,228.2859034,227.1566897,225.65289518,223.48057719
5239,5239,2019-06-03T09:20:00,P1,AVG,229.0934095,229.33564903,229.1914556,228.07211941,226.46264130000003,224.21535824
5240,5240,2019-06-03T09:30:00,P1,AVG,229.79026289,229.95201298,229.83686833,228.68163077,227.00042786,224.61530888
5241,5241,2019-06-03T09:40:00,P1,AVG,229.72558574,229.946313,229.83757815,228.68661938,227.03952243,224.71615071
5242,5242,2019-06-03T09:50:00,P1,AVG,230.13861916,230.36736058,230.20181966,229.00719057,227.42432817,225.1369315
5243,5243,2019-06-03T10:00:00,P1,AVG,231.67704234,231.67947181,231.46002916,230.16699867,228.45916578,226.11023843
5244,5244,2019-06-03T10:10:00,P1,AVG,231.71507778,231.78487112,231.45422138,230.29851663,228.54111031,226.18871534
5245,5245,2019-06-03T10:20:00,P1,AVG,231.63593864,231.65049744,231.37802601,230.20820716,228.41338324,226.04013776
5246,5246,2019-06-03T10:30:00,P1,AVG,231.57018754,231.55068431,231.22799817,230.0450302,228.27727045,225.87621183
5247,5247,2019-06-03T10:40:00,P1,AVG,231.38296057,231.34467792,231.12371709,229.75819867,228.07722289,225.69008213
5248,5248,2019-06-03T10:50:00,P1,AVG,231.50135608,231.38550229,231.00275138,229.73878004,227.92328340000003,225.57887289
5249,5249,2019-06-03T11:00:00,P1,AVG,231.35890798,231.24491337,230.68356074,229.62377119,227.76646065,225.46443003
5250,5250,2019-06-03T11:10:00,P1,AVG,231.16313449,231.04274308,230.55453883,229.38234645,227.43511926,225.11002378
5251,5251,2019-06-03T11:20:00,P1,AVG,230.90206441,230.7960548,230.25035457,229.16469796,227.19971139,224.85725347
5252,5252,2019-06-03T11:30:00,P1,AVG,230.6646749,230.54536718,230.07912013,228.92231932,227.00401552,224.70131254
5253,5253,2019-06-03T11:40:00,P1,AVG,230.83052551,230.64866672,230.00532066,229.00012868,226.95312268,224.65596361
5254,5254,2019-06-03T11:50:00,P1,AVG,230.5771912,230.44491402,229.70325144,228.80510005,226.74748127,224.4767387
