DATE,Target,Etching1,Etching2,Etching3,CVD1,CVD2,CVD3,Photo1,Photo2,D2TI13027 24,D2TI13029 18,D2TI13029 19,D2TI13029 20,D2TI13030 1,D2TI13031 21,D2TI13032 16,D2TI13047 20,D2TI13050 12,D2TI13078 8,D2TI13084 18,D2TI13102 24,D2TI13105 23,D2TI13107 8,D2TI13108 7,D2TI13108 8,D2TI13109 5,D2TI13109 7,D2TI13109 9,D2TI13109 17,D2TI13109 20,D2TI13110 13,D2TI13123 6,D2TI13132 1,D2TI13132 8,D2TI13132 23,D2TI13134 19,D2TI13135 3,D2TI13152 10,D2TI13152 23,D2TI13206 4,D2TI13206 16,D2TI13208 9,D2TI13208 24,D2TI13215 19,D2TI13415 21,D2TI14002 22,D2TI14009 2,D2TI14010 6,D2TI14010 23,D2TI14021 7,D2TI16002 2,D2TI17103 15,D2TI17103 22,D2TI17104 15,D2TI17105 4,D2TI17105 14,D2TI17106 5,D2TI17107 14,D2TI17109 6,D2TI17109 9,D2TI17109 14,D2TI17109 15,D2TI18038 13,D2TIC13007 7,D2TIC13007 8,D2TIC13111 11
2017-07-21,1,34.681507481,17.168250835,0.0218561075,0.0205142379,0.0178488074,26.249998093,1.8363579565,65.593982044,206.66694392,201.44667605,201.47061187,201.47163691,199.92405069,195.35998246,192.79692169,229.47004403,222.96440194,224.03286965,228.61447412,240.63874531,236.32748518,230.89757598,229.23118727,228.93250744,216.79543959,215.94001193,215.08867246,215.22039333,215.63693924,205.24654211,167.54867517,163.10129822,163.45202225,163.67093934,137.43862603,134.18617329,169.18235672,169.01907363,169.60551483,169.62600995,138.37308504,138.38024778,139.23529148,231.87957839,71.043584866,30.55556608,30.427150239,29.62744383,30.74326407,155.14919243,158.94466344,62.515880559,75.314684575,68.056860648,68.05857994,140.5611765,130.14815811,141.00631128,141.082399,143.11422225,142.47051952,160.33254803,126.98146456,126.98522425,194.77832504
2017-07-22,1,31.868717582,18.056280602,0.0194850573,0.0198342471,0.0171318093,0.0202988376,0.0085568951,66.545424924,205.85294213,200.9002767,200.83714237,200.84335956,198.41167446,194.4945536,192.04937699,228.65441625,221.71809099,222.00291333,228.42315226,241.45181856,237.35973625,231.39627537,229.3225938,228.69151065,214.74751244,216.07763303,215.23937555,216.60718593,215.27790776,206.0837651,167.2484758,163.69509556,163.72330303,163.79065445,137.11428865,134.03211806,168.80660104,168.57347656,169.49195906,169.39743148,138.26666017,138.34162368,138.41564714,230.87597317,181.10016772,29.32665664,29.324533484,28.46943194,29.244948601,155.85835985,159.73896418,159.81893971,75.34566341,68.195881097,68.120658411,140.96066081,129.9463099,145.57727888,145.52771929,145.61368032,145.62883481,160.35015212,127.04666239,126.99764485,195.04194429
2017-09-09,1.7,28.764151467,8.5980798552,0.013797285,0.0130961788,0.0138198778,0.0181343329,0.0071524099,61.849872591,204.6580632,198.98547969,199.10271764,199.39484103,196.77320868,193.03564981,190.02430871,229.37394766,221.76596022,217.29796704,228.39166057,231.69222734,228.69455169,222.23145865,218.28404766,218.29716188,209.05383745,208.02433022,209.66658055,209.80268511,211.46790374,202.93124108,166.06680858,163.71319958,163.76002574,163.87712003,138.10189896,135.12815451,166.66024035,166.72447078,169.39369366,169.19194955,136.73168353,134.91461192,138.17304984,231.26271168,184.59403946,22.454050718,23.357098166,23.508383327,23.453805027,158.27144935,162.05479049,163.1590179,72.578976275,65.747627365,65.773597302,150.3318152,129.37474521,150.5238448,150.56923588,150.66192927,150.70671773,160.10308733,128.06042468,128.02014689,195.06307499
2017-09-09,0.1,31.380104015,15.101801209,0.0136476696,0.0133185969,0.0151903872,1.1923563516,35,70.366717544,200.56318744,195.44271626,195.41198345,195.285746,196.06861627,188.97083275,186.71836898,227.90233177,223.94165443,221.23039441,225.7275925,232.56333921,229.47843969,223.78800573,219.99925844,219.73885988,211.41271644,210.74621307,210.17273376,209.03309155,209.32421118,199.96620183,167.4555666,163.85691345,163.75071436,163.71368965,133.91309923,132.78848757,166.48298994,166.49426842,168.99249617,168.76788894,132.94573373,130.01986444,134.57623346,229.84919295,178.74790609,23.608788317,23.998153864,24.610364722,24.216841721,160.91628507,158.8720145,156.17373296,71.083308617,65.722152109,64.888710696,151.59515766,130.95658266,149.67070745,149.25132632,148.47407289,148.46028998,160.10414728,128.05359462,128.01813788,194.25038162
2017-09-09,0.1,29.644850089,15.810233699,0.0146522828,0.0140422005,0.0152645632,26.249998093,35,69.259410294,201.77106856,196.4050026,196.55376136,196.61918463,191.86191096,190.65791026,187.6456918,226.90187187,221.35192562,220.99487611,225.70253569,235.74963396,232.63316671,227.41514248,223.93624724,223.1932465,209.91197692,211.09839442,209.61999535,211.43515888,210.7933389,201.37049106,168.15633276,163.72192728,163.82704382,163.8668655,138.27912177,132.37729481,166.55345875,166.50881217,169.0587158,169.03496196,135.83675281,137.03569941,137.7789406,228.68327213,179.42456411,23.891139632,24.584077667,24.793251078,25.381912978,152.18472925,154.83478152,156.84217277,70.646677196,64.835394222,64.472010172,147.37721584,127.28216105,148.63943936,148.08904478,148.27163134,148.39271109,160.11266775,128.11332959,128.02534112,192.5392605
2017-09-09,0.1,30.797425176,29.415702925,0.0129695615,0.0139309852,0.0154077134,26.249998093,35,67.811539217,201.86355786,196.71422035,196.69685697,196.74600185,193.52835755,190.77351737,188.07495788,226.85116157,221.13350027,221.92692616,226.56392453,235.95838283,233.33455879,229.17292133,224.68768815,225.0319965,210.42067411,211.34725673,211.34681905,211.21760014,210.74968688,202.0255427,167.99131018,163.86463517,163.84488961,163.79474087,139.95655445,134.78547979,166.31124363,166.22365612,169.01219077,169.04652036,136.92570966,137.38419191,137.15919706,227.94831783,179.61531818,24.276261226,24.758904366,24.245808018,25.465202717,153.28716678,157.98981996,158.00976581,72.532313934,65.762703524,65.931617056,148.12913789,126.56008217,150.31254218,150.3257894,150.30869323,150.28699042,160.14041521,127.94710605,128.05246788,191.67411138
2017-09-10,0.2,30.454036546,43.38331462,0.01290615,0.0121141265,0.0144645377,26.249998093,35,70.90619735,201.84548849,196.89835007,196.90331629,196.8441605,193.71729994,190.93463052,188.35526197,226.95694384,220.7685576,218.31444294,227.21257128,237.52589177,233.79485046,228.92232598,224.71945625,225.33990378,211.4280912,210.46466773,211.88453455,211.38045666,212.03074609,200.49786034,168.12580244,163.79437474,163.7901318,163.79152688,140.7189772,134.69139187,166.16983309,166.114874,169.13622806,169.06869113,137.57811179,137.57684274,137.06618665,227.72758698,177.49583305,23.585646733,23.960347631,23.275211724,24.474307619,153.41702812,155.4716152,155.32621196,75.279554483,65.870795685,68.16932563,147.80770819,126.54558696,150.44279566,150.48702056,150.54905522,150.57457399,160.1231473,127.82058733,127.93958897,189.06187666
2017-09-10,0.1,30.743150473,50.27589889,0.0115191778,0.0122669397,0.0134348407,26.249998093,35,71.567242589,202.02420236,196.86128348,196.88450614,197.00849252,193.69997461,191.06152046,188.21870012,226.8775562,220.82685773,217.22827838,226.9945949,237.96901134,235.26557092,230.27924594,226.71460046,226.48342698,212.66723971,211.9772613,212.62489157,212.66186559,213.57553153,200.85541014,168.1732043,163.76445863,163.78429942,163.78902938,141.34542444,134.69318269,166.04295168,165.96808287,169.08866308,169.07940534,137.24440558,137.76086565,137.34553161,227.90110407,177.08667301,22.686479767,23.028762728,22.662894494,23.483698789,150.74213928,155.33441291,155.3389583,75.733673131,68.312138668,68.315306094,147.64583967,125.38309035,150.43955935,150.44106302,150.46830191,150.45421395,160.09059572,127.93282939,128.08260204,190.00954833
2017-09-10,0.2,30.821319537,43.604855477,0.0134296746,0.0111501414,0.0148161591,26.249998093,29.470914751,71.089956132,202.25084066,197.01182879,196.97687485,197.04459252,193.93981441,191.21444078,188.51782738,227.00149104,220.86153645,216.96767407,226.56319567,238.71932068,236.42047192,231.69278611,228.25483362,228.12968392,213.35831069,213.29610488,212.41039442,213.65600396,213.99381143,200.98373361,168.03948694,163.78285418,163.75024956,163.8981736,141.07803289,134.57390258,165.90237903,165.79114433,169.13228911,169.11728366,137.61149248,137.69564994,137.45330002,227.98046207,178.17788848,22.297201727,22.633335336,23.365965028,23.215411519,150.61050043,155.43431323,155.99921059,76.189886577,68.41405378,68.503108215,147.70684711,124.94542279,150.46199342,150.44868863,150.38307567,150.40374802,160.14245236,128.08510943,127.98554234,190.60524202
2017-09-10,0.1,30.56681003,42.492244877,0.0137601401,0.0124622278,0.0148526777,14.166829473,0.0064596142,71.308410579,202.60358527,197.55546378,197.53652169,197.4912144,194.19415985,191.52853363,188.91763455,227.06010221,220.81015897,215.2389191,225.95420548,238.30403877,236.37331226,232.82814751,229.61200012,229.12598828,213.24588505,214.75363839,213.9867201,214.44882964,213.18062531,202.71421464,167.88085359,163.88536397,163.85505668,163.79538294,140.98364512,134.54267248,165.71153271,165.52238725,169.06378485,169.12462512,137.81473984,137.66296004,137.86039319,227.69165057,178.47248566,23.946186336,23.853133497,24.980731416,24.3733258,152.01000522,157.25735933,157.1042895,75.966200311,68.528569424,68.673112869,148.4361445,125.42871381,150.65652621,150.37619951,150.53655829,150.58678013,160.13957831,128.08762807,128.07290077,191.77431331
2017-09-10,0.1,29.97094696,51.32395099,0.0154389711,0.0139633258,0.0154261327,0.0205225801,30.23757931,71.76487636,202.51301732,197.38037527,197.47206802,197.43373208,194.46588809,191.45078886,188.71054483,227.0338996,220.81822961,216.02294773,227.15801639,239.61900287,237.10750555,233.39114462,228.58139515,229.99416001,214.12121186,214.06736204,214.99092675,214.86438403,215.09177616,203.82421411,167.7833638,163.78818222,163.78501694,163.78602288,141.69434544,134.53765848,165.48346372,165.36084495,169.06477069,169.06477858,137.71979518,137.5738709,137.95159102,228.87550573,179.07527481,25.526625099,25.295991608,25.635634045,25.865690749,152.39294904,157.8368743,157.91269225,76.459470291,68.694823542,68.694297301,148.55252524,125.83341988,150.61271307,150.6137997,150.65897804,150.63326668,160.11626217,128.02999836,128.13339159,191.95048434
2017-09-10,0.2,32.99979362,35.989643435,0.0164523167,0.0122747372,0.014686561,26.217119543,0.0070361509,70.290781447,203.43713989,198.42819351,198.44085451,198.46623894,194.4708627,192.41985692,189.85530436,227.97500553,221.83054763,217.29842207,227.0073311,239.09532435,236.17343357,232.38805479,229.36302189,228.93133114,215.5682713,214.30883877,215.27569757,214.18099693,215.29437375,202.99514747,167.9507665,163.77717393,163.74266492,163.68461902,141.43370646,134.52442735,165.20041212,165.09662188,169.18436833,169.2480477,137.66195192,137.71316964,138.00572428,228.67670966,179.2155303,25.661077963,25.626181882,25.604990185,26.229009513,152.98927978,158.08675402,157.9752417,75.982916539,68.695765072,68.697601712,149.05711764,126.43801077,150.6288178,150.62084143,150.6011593,150.64040769,160.11736626,128.00878073,127.91841083,191.73798832
2017-09-11,0.1,31.359051045,29.81615886,0.0144253544,0.0117597938,0.0150911596,0.0207004244,0.0070680709,70.964104997,203.28957668,198.25767276,198.30247186,198.23462686,195.25857465,192.38945446,189.53598532,227.96365833,221.68806805,216.43027594,226.67384899,238.18617197,235.84673889,232.94240735,229.78656244,229.56125585,215.58672918,214.93725965,214.57631305,214.59092862,214.81776837,202.51900234,168.01312755,163.66825924,163.60805202,163.52121019,140.9837014,134.52633791,164.92868872,164.7475277,169.23762939,169.22921171,137.75860368,137.60057624,138.35280841,228.72255761,178.00101641,25.111336294,25.525322436,25.015983571,26.500696269,153.10490374,157.20512537,156.71248165,75.915787268,68.59175249,68.541607539,147.91988088,124.89103983,150.55478312,150.67545238,150.75063702,150.73568217,160.10067185,127.96660377,127.97535143,191.98723774
2017-09-11,0.4,32.372903805,28.879150926,0.0148560044,0.0100872261,0.0153944132,0.0211224042,0.006405035,72.43512164,203.09150391,198.10466486,198.09547336,198.04199833,195.05021426,191.95866633,189.46761285,227.96666705,221.8482392,217.03997027,226.66286008,238.82058525,236.29103769,232.36434024,229.38893454,229.07576058,213.2827415,214.46097258,213.66033211,214.74730566,213.71566632,201.63858586,167.70880108,163.5052895,163.43871781,163.40238289,140.94589267,134.30220187,164.60958501,164.54790776,169.28276625,169.24442453,137.46305925,137.33724423,137.96083016,228.68787369,177.60484464,23.098003648,24.601328815,23.197194389,25.361118354,151.2970359,154.79520418,154.71097025,74.929259061,68.445680757,68.226570476,147.54607495,124.36015948,150.42364908,150.33309834,150.10689773,150.03236788,160.05629569,127.99405794,127.98864732,190.7108459
2017-09-11,0.4,32.983586659,28.024503874,0.0149343107,0.0137900443,0.0143735595,0.0178319248,0.0067272563,71.251682078,203.434393,198.19996457,198.39981336,198.33470116,194.69570292,192.32380213,189.48084262,227.97020708,221.80120548,216.49684069,226.34855227,237.88132278,235.33724664,232.88323666,229.2454865,229.39398724,213.80993225,214.46641193,214.05770105,214.37455167,213.50679812,202.68964196,167.89638113,163.40164755,163.35037663,163.33785865,140.66357998,134.06147204,164.48636328,164.45158827,169.2381014,169.23931997,137.16573342,137.25713605,138.00992739,228.79232046,177.66933501,20.530612578,22.831726462,22.491034708,23.187264732,150.88518468,153.66430364,154.05980401,73.955616772,67.86549924,67.126625061,146.75254546,123.75529025,149.02125138,148.55883381,148.80871178,148.92180606,160.04282237,127.98769178,128.03347004,190.57260058
2017-09-11,0.5,32.801292895,27.404830647,0.0133019,0.0141882629,0.0144580331,0.0189383113,0.0071733635,69.714110439,203.27325615,198.26018233,198.26208332,198.23312561,195.19199639,192.2849647,189.52660757,228.11681919,221.88510232,216.16928935,226.35060983,237.09047384,234.03247324,231.33654053,227.99888898,228.68016158,214.01017048,213.08160556,214.57342733,213.44726183,214.40165908,202.68741836,167.66131821,163.32614427,163.29802143,163.21208906,141.0225627,134.07415917,164.47185957,164.38163475,169.20782111,169.14130344,136.90613639,137.04470148,138.07993246,228.76597597,179.16628319,21.418829556,22.51791274,23.092195273,23.124603715,151.05284285,155.15537972,154.19079253,75.275004704,68.040579597,67.836655456,146.57756035,123.25703236,149.91359403,150.10509332,149.60722967,149.7924125,160.07986334,127.95502287,127.8984142,191.09160868
2017-09-11,0.2,33.542506523,29.410907076,0.0130177081,0.0162075374,0.0144815106,26.249998093,35,68.120307617,203.59276813,198.59881045,198.57111191,198.63497992,195.10934964,192.62263737,189.83028505,227.98494881,221.97208283,216.99887088,226.35672904,237.39685488,234.79633978,231.37805206,228.41309833,228.10080091,214.90219321,214.35146799,215.08238142,214.89865372,215.58280096,203.37766715,167.68931351,163.19658318,163.21484548,163.19634507,140.83314628,134.1571845,164.41735595,164.37646981,169.14014436,169.13113329,137.20849605,137.14975197,138.07000868,228.9536716,180.04068495,22.929758199,23.354137002,24.098214524,24.095799331,152.85156181,155.97394093,156.70551109,74.505767185,66.940083939,67.297211412,147.27557762,125.07576591,148.53899262,148.46224613,149.19463379,149.06062173,160.06319648,128.07170929,128.06257362,192.85561146
2017-09-11,0.4,32.812686306,28.047880954,0.014339927,0.0143323125,0.015535579,26.249998093,0.8074805498,68.612971675,203.41109153,198.22139641,198.31555562,198.19734996,195.23932268,192.13083434,189.50365299,228.09854487,222.07312436,216.80650512,226.23023723,237.75779455,235.49136146,232.38926078,229.46846063,229.16425698,215.37158763,215.58568045,214.41295466,215.27120716,215.24169213,203.72390089,167.77649392,163.18071627,163.17884048,163.15589099,140.92898029,134.1897405,164.39392536,164.39382663,169.17372868,169.15522999,137.24800736,137.32566643,138.10345794,228.98264723,179.7236302,23.941473223,24.234559486,24.399129075,25.105687693,154.07760378,157.3986181,157.49629775,74.638679444,67.124551392,67.63787339,148.5091002,126.14368247,148.67787913,148.99634134,149.2153792,149.58886943,160.06551875,128.08222441,128.06407752,193.79653465
2017-09-12,0.4,32.757321171,28.089380182,0.0137713738,0.0159561977,0.0154658963,0.0176414767,0.0065089046,68.395554655,203.38510351,198.51261391,198.37312687,198.3381453,195.15020384,192.28441229,189.73108936,227.99617214,221.91384294,216.59184159,225.89995844,237.7734005,235.8047113,232.92337126,230.09933181,229.68604527,214.91528859,216.26484684,215.61875818,216.16034321,214.87830723,204.48261574,167.67700632,163.14320528,163.12588727,163.08404484,140.73339633,134.19053666,164.36560692,164.33642292,169.15207854,169.1595809,137.27828817,137.22354688,138.38953502,228.54377583,180.31584966,23.959670586,24.451936676,24.461537333,25.554537496,154.34560254,156.6075337,156.41245557,74.195047497,67.490851835,67.414439858,149.37880091,126.82740159,148.92098539,148.67916809,148.59238962,148.25380999,160.07512097,127.85827149,127.91726943,193.97097109
2017-09-12,0.4,32.679321719,29.328861042,0.0124351461,0.0160638245,0.0155797622,0.0189764111,0.0066564763,68.971176118,203.53309251,198.33652691,198.38164011,198.39019995,195.12816458,192.34619637,189.53591043,228.11189432,221.91794342,217.02968888,226.27746259,238.19755706,235.23564709,232.69875597,228.77985102,229.87523294,215.60407713,215.4657046,215.99849231,215.77865331,216.08769291,204.7925947,167.77745824,163.07458322,163.05907389,163.0355379,141.33243383,134.20089561,164.32605663,164.43306123,169.17512151,169.17167338,137.33033733,137.23032746,138.02790658,228.93476226,180.46231914,23.855972673,24.402001597,24.294713445,25.877808845,154.32446749,156.63908684,156.0442378,74.054702677,66.917520582,67.104804503,149.02734899,126.0933355,148.45069728,148.74965364,148.52698906,148.70633546,160.08135029,127.94793553,127.94389791,192.85540951
2017-09-12,0.7,34.461201493,26.975822347,0.0144805586,0.0161517721,0.0147774091,26.249998093,35,67.73727559,204.05713726,199.04355138,199.04251638,199.25712424,195.27263441,193.14312399,190.19723592,229.07412494,222.07345093,217.39038762,226.85761521,236.90824356,234.83253211,232.499974,229.38962743,229.15865246,216.41447813,215.25813522,216.21711796,215.500155,216.45208443,203.31498982,167.64205012,163.04644757,163.06721358,162.98970909,139.94129534,134.10066281,164.82083383,165.15853748,169.15462542,169.20743751,137.54035041,137.3124846,138.28782499,229.75317446,180.51704461,23.712133082,24.328870225,24.800303209,25.932723026,154.06360857,156.47362869,155.3681865,76.005683156,67.819212518,68.185611879,149.52349282,127.27729921,150.10581593,150.27110562,150.37571195,150.34886386,160.10826146,128.04278093,128.07714967,192.05391751
2017-09-12,0.7,34.297620544,29.640015192,0.0145571797,0.0174556449,0.015340933,26.249998093,35,67.876325001,204.08800868,198.95326915,198.86691148,198.808441,195.7856314,192.68642465,190.13151691,228.49393639,222.07170326,217.82920668,226.87915211,237.21771401,235.36927042,232.76830531,229.95434883,229.75000908,216.93767972,216.714746,216.04933009,216.41699942,216.78575442,204.22701343,168.01426932,162.99764699,162.97426938,162.93556745,141.55505418,134.24064163,165.45328841,165.74141844,169.2690796,169.21166095,137.48127473,137.53175329,138.43379785,229.34730837,180.81218218,24.453045559,24.695395515,24.480644038,26.275612654,154.58884586,154.2300749,154.6459259,73.013051312,66.950009657,66.483527036,149.88820702,126.53706911,147.86034456,147.81985393,147.87949873,147.89649458,160.10275664,128.1048391,128.10476137,195.17628145
2017-09-12,1,34.245006832,28.040654422,0.0145562471,0.016354776,0.0158683021,26.249998093,0.5309373194,67.44792718,204.0784655,199.0228878,198.9091098,198.89946667,195.86700357,192.81112328,190.25918223,228.96571096,222.8008467,218.91317397,227.28403003,237.41731619,235.63453736,232.15482444,229.67311162,229.09387631,215.0866132,216.24585587,215.41268162,216.77730935,215.44872722,204.46982874,167.756287,162.94375737,162.909696,162.92126472,140.59642975,134.51408154,165.88696081,166.17802913,169.24209678,169.26821797,137.59251906,137.49036382,138.30089812,229.56587887,181.14624436,24.222559572,24.580842713,24.908454177,26.799955717,154.92655735,156.14910754,157.01744127,74.080375212,66.75632287,67.380237899,148.84535601,125.89406427,149.26340656,149.22194255,148.88736774,148.63140311,160.13007281,128.06493845,127.97278925,194.22022679
2017-09-12,2.8,34.473061443,27.407179392,0.0159643015,0.0182162328,0.0157800291,26.249998093,35,69.772007249,204.23764093,199.13802385,199.20889029,199.12330115,195.78101757,193.04753738,190.45478294,228.84771513,222.64106801,217.91013794,227.33582992,236.83031612,233.52268711,232.87671556,229.19291315,229.90055309,215.62521639,216.39971845,215.94499371,214.59796108,213.7458533,204.31889541,167.98658192,162.93229039,162.94582786,162.84660855,140.77960728,134.40828884,167.79037006,168.71776631,169.29783918,169.28060683,137.69710563,137.58649841,138.38964523,229.73123117,179.16818381,24.814898677,24.962001523,24.802192739,27.227277421,154.98999501,155.85078346,154.39319491,73.629906437,67.279614868,66.898241665,149.42852455,126.30175786,148.80433164,148.60887035,148.16590523,148.23600407,160.1017172,127.94942211,128.00778721,193.73568861
2017-09-13,1.5,34.263618022,29.6031465,0.015766207,0.0163971805,0.0164675695,26.249998093,13.969238561,70.796114843,204.19200839,199.02410289,199.0110651,199.04927228,195.85758346,193.04673923,190.11254868,229.00860851,222.85448676,218.73708356,227.79580214,236.32894567,232.63631384,228.51177291,225.87796936,225.73314238,213.30649659,212.59188576,213.5514646,212.41661542,213.1424071,201.77048051,167.97659384,162.84439416,162.88794403,162.97564747,141.01055321,134.40797917,169.55450023,169.56443703,169.25558563,169.28524289,137.38485961,137.70669006,138.20929395,229.60390379,178.17913178,24.216963457,24.689182871,24.387645684,27.13978312,152.07480217,153.39305408,152.84954184,74.186350003,66.773171117,66.801731652,148.26197535,124.87943854,148.12177102,148.03310486,148.34498746,148.48211765,160.05322504,128.00525217,127.97032858,190.29918761
2017-09-13,1.4,34.49465542,29.187426233,0.0161995955,0.0155512797,0.0154249568,0.0193656724,0.0071948563,72.101486812,204.07090438,199.16028796,199.11285889,199.06053837,195.80387436,193.11211929,190.48094275,228.95632164,222.81687739,219.15230439,227.47468271,236.35443338,232.12259808,228.13446818,225.51880694,225.21648078,213.32110629,212.37004947,212.38612402,211.75140841,212.45432914,200.1354737,167.91528437,162.98586498,163.04863911,163.22036609,140.38096189,134.49572951,169.52857795,169.54732678,169.27862989,169.25346964,137.57060189,137.35339739,138.09734648,229.73781711,177.5479846,23.631801925,24.32636849,24.24527467,26.840722184,151.12035774,152.0341074,152.52570281,74.10170796,66.658443183,66.755506865,147.83123228,124.30830752,148.17084942,148.47687701,148.14377012,148.24895185,160.0566489,128.0864113,128.04090854,190.15911657
2017-09-13,2.3,34.645700742,29.09120062,0.0131653733,0.0165281493,0.0149045493,0.0207697237,0.007071243,72.241605875,204.27931376,199.38031463,199.33658235,199.38339942,195.79440401,193.18558394,190.37240819,228.92175849,222.83969316,218.32784926,227.88501282,237.34004915,232.6527721,227.76817931,225.11641864,224.86347018,211.99518912,212.27946154,211.61683361,212.17448167,211.76788965,200.43331545,168.03518013,163.25074897,163.32846283,163.65355197,141.01954888,134.28610169,169.68379932,169.83327489,169.24964246,169.27115906,137.4703549,137.60103401,138.13966895,229.79637706,177.76224153,23.634309971,24.223975015,24.410684731,26.570967881,150.65931199,152.74046259,153.84355552,74.520047824,67.500246274,67.152159031,148.42232366,125.47567123,149.07980396,149.38289918,148.12975905,148.36784285,160.09579678,128.05569166,127.98212958,190.46596352
2017-09-13,1,34.159767417,28.120229717,0.0147870238,0.0168123702,0.0152205703,0.0210369479,0.0071321521,71.180302848,204.24234592,199.35169441,199.31782027,199.2274561,195.92694078,193.11641473,190.53343407,229.02644076,222.51066749,218.66361286,227.48005422,237.18662646,233.02534696,226.96841739,224.81412273,224.19300063,211.23461747,212.15408855,211.66326284,211.84274449,211.23391739,200.81968957,167.84019381,163.67559466,163.65100145,163.7127523,140.91821947,134.49694606,169.97646448,169.9136309,169.25674609,169.28484602,137.52089847,137.54932671,138.16277043,229.57354259,177.66672624,24.110265082,24.487832056,24.406527265,26.74633136,150.80332172,152.02809882,152.11618484,74.429332388,67.767287551,66.977329054,148.67555449,125.52951278,148.93186143,148.31665574,148.53613993,148.58806908,160.09370475,128.11912215,128.24680752,190.23011694
2017-09-13,0.3,34.282636599,28.295656502,0.0135574728,0.0176037607,0.0160265854,26.249998093,0.2617626368,71.130239231,204.30107095,199.18335676,199.23053339,199.32780078,195.91216803,193.10973712,190.34754434,228.94343737,222.85894038,218.4254361,227.36823251,237.16342661,231.76838066,227.12283519,223.76212858,224.43347823,211.55811358,211.22697458,211.95430296,211.13797678,211.57561993,200.64009233,167.96915873,163.71266561,163.71641062,163.66738593,140.48974029,134.57533203,169.73811918,169.49455308,169.27379857,169.30281676,137.47219261,137.53489959,138.34449477,229.73938458,177.77950496,23.903344948,24.443559847,24.476513418,27.015097752,150.77479852,154.26656689,152.27777679,75.348530313,67.12983212,67.75355561,148.47496184,125.20418335,148.88314554,149.07060638,149.14889205,149.30324364,160.09535085,128.04649235,127.98760513,189.66791502
2017-09-13,0.1,34.260932338,27.553706363,0.0147780012,0.0150073185,0.0155864106,0.0193227186,0.0067931355,71.75196597,203.97448512,199.00055118,198.94761967,199.04113917,195.86607911,192.93622846,190.24365923,228.95389072,222.89818178,219.12631211,227.31577587,236.74000867,232.73213761,227.29994776,224.21045647,223.9301612,211.87761585,211.3254922,211.94949135,211.47368728,212.23006618,200.53039146,167.90960859,163.65899366,163.66105124,163.66259434,140.95098642,134.39393287,169.2893702,169.09002814,169.29705668,169.28454123,137.61100304,137.34428512,138.32407113,229.85835098,177.57480206,23.633756827,24.323667742,24.110349698,26.821797444,150.58803474,153.04415282,153.5417411,74.744081822,66.701813323,67.219159072,148.02063319,124.47890528,147.83165756,147.93657839,148.83832549,148.79431957,160.08049151,128.00610509,128.00334082,189.73009699
2017-09-14,0.3,35.048779561,28.039651498,0.0140556007,0.0143297825,0.0157207958,0.0203633373,0.0066237746,71.699372401,204.25970446,199.29259365,199.26082017,199.18438677,195.67961907,193.20282904,190.47928823,228.92226355,222.72641183,218.95857252,227.50327787,237.00110458,232.95121387,228.2716918,224.93032082,224.85304291,212.20082387,211.95485919,211.49494336,211.83279934,211.89606064,200.25541777,167.94910906,163.66983232,163.65559302,163.63923356,140.48486946,134.32564701,168.93235415,168.71604519,169.27348846,169.3801428,137.41821339,137.41021633,138.37158699,229.68114411,177.4338296,23.580385271,24.135501897,24.180878296,26.512608594,150.51678256,154.69069767,154.68347415,75.446488332,67.251082932,67.961937438,148.39932521,124.88920366,148.7218867,149.32750171,149.82494239,150.01920645,160.10534062,128.03955979,128.03646334,190.65538478
2017-09-14,0.2,35.457502611,28.258352106,0.0127933323,0.0138110256,0.0155690062,0.0188799779,0.0068175394,72.762463003,204.05252561,199.04677955,198.94453298,198.95873789,195.942161,192.85303406,190.20212077,228.88408865,222.70451451,218.65154118,227.79180097,237.29641416,233.51737582,228.63312731,225.91943597,225.30050772,211.33887262,212.37152511,211.67355875,212.41603396,211.4107063,200.96179244,167.99560201,163.61244553,163.64981189,163.64856185,140.54689405,134.31279137,168.56213734,168.4368479,169.38833884,169.34665119,137.5441239,137.51454521,138.17919202,229.50706986,177.50560465,23.401917232,24.025945641,23.560880314,26.101861544,150.75508179,155.02770966,154.68794948,75.851568722,68.056576422,68.36435164,148.48324762,124.67705215,149.96567815,150.29527862,150.1668933,150.12836055,160.11585986,128.03475864,128.07023448,189.88111947
2017-09-14,,34.332784448,27.441048983,0.013216266,0.0130959772,0.0133848213,0.0193502855,0.0068048438,71.601479305,204.31795237,199.63383662,199.63766864,199.15905874,195.71861037,193.00043626,190.51134172,228.87127761,222.70942264,218.77735,227.69293234,237.72445726,233.30668123,229.2223642,224.72892475,226.15176224,211.90971128,211.87729224,212.25435548,212.21579922,212.02160554,201.54120084,168.05274797,163.64043149,163.65543214,163.73626774,141.64696168,134.3481537,168.28499121,168.14275654,169.37999401,169.40557304,137.57094253,137.51393962,139.35739043,229.57958707,177.87719809,22.474782026,23.391865487,23.659685885,25.385107081,150.65034844,155.24676978,155.08749888,76.100598413,67.93921115,68.3150177,147.98425322,124.91744187,149.87776358,149.711983,149.85523598,149.84209906,160.14517086,127.9620775,127.97304533,190.09709498
