,날짜,SKU ID,SKU 명,바코드,발주가능상태,입고수량,쿠팡출고수량,쿠팡현재재고수량,자재번호,자재명,카테고리,입수,출고수량,재고수량
1506,2019-05-19,3031368,Box_리큐 진한겔 액체세제 일반용 리필형 2.1L * 4입,18801046294762,발주가능,0,784,18899,6067098,17리큐 진한겔 2.1L온라인4입(화),세탁세제,4,196.0,96.4234693877551
1507,2019-05-19,3031369,Box_리큐 진한겔 액체세제 드럼용 리필형 2.1L * 4입,18801046294779,발주가능,0,416,7192,6066844,17리큐 진한겔드럼용 2.1L리필(온4입)(화),세탁세제,4,104.0,69.15384615384616
1508,2019-05-19,3128135,알피스트 에델바이스 트리트먼트 1000ml,8801046280799,발주가능,0,0,53,6067298,18알피스트 에델바이스1000트리트,헤어케어,8,0.0,0.0
1509,2019-05-19,3129953,Pack_a2080K 진지발리스 오리지날 140gx3입,8801046994399,발주가능,0,0,0,6068449,182080진지발리스K 오리지날140x6(인:측밴),덴탈케어,8,0.0,0.0
1510,2019-05-19,3129956,Pack_2080퓨어치약 레몬민트120gx3입  (레몬라임향),8801046287699,발주가능,0,2,10,6067757,18전2080베이킹소다레몬 라임 120Gx3입,덴탈케어,12,0.16666666666666666,60.0
1511,2019-05-19,3129958,Pack_162080동의생약열 잇몸 130gx3입,8801046287743,발주가능,0,5,340,6067831,18전2080동의생약열 130gx3입 (잇몸),덴탈케어,12,0.4166666666666667,816.0
1512,2019-05-19,3129959,2080동의생약 숯 미세모 시린이 4입,8801046288207,발주가능,0,0,0,5009175,182080동의생약칫솔 숯 시린이 4입(지함),덴탈케어,8,0.0,0.0
1513,2019-05-19,3133085,Pack_2080 어드밴캐비티 블루160g * 5입,8801046294048,발주가능,0,70,1289,6067803,18전2080어드밴스캐비티 블루160gx5입(인),덴탈케어,9,7.777777777777778,165.72857142857143
1514,2019-05-19,3139999,알피스트 에델바이스 샴푸 1000ml,8801046280751,발주가능,0,3,67,6075416,19알피스트 에델바이스1000ml샴푸책,헤어케어,8,0.375,178.66666666666666
1515,2019-05-19,3162804,트리오 투명한 생각 1000 mL 파우치,8801046275566,발주가능,0,76,237,6064055,16트리오투명한 생각 1000 mL 파우치,주방세제,9,8.444444444444445,28.06578947368421
1516,2019-05-19,3162805,트리오 베이킹소다 3L용기,8801046263129,발주가능,24,158,646,6065539,17트리오베이킹소다 3L용기,주방세제,4,39.5,16.354430379746834
1517,2019-05-19,3162806,트리오 홍초 3L 용기,8801046289235,발주가능,1,202,1397,6065133,16트리오홍초 3L 용기,주방세제,4,50.5,27.663366336633665
1518,2019-05-19,3163376,케라시스 걸리쉬 리페어 오일 에센스 100ml,8801046282175,발주가능,0,0,28,5008243,16KS걸리쉬오일에센 100ml,헤어케어,15,0.0,0.0
1519,2019-05-19,3163378,케라시스 걸리쉬 실키 핏 헤어 파우더 팩트,8801046284759,발주가능,0,0,0,5009200,18KS걸리쉬 헤어파우더팩트,헤어케어,30,0.0,0.0
1520,2019-05-19,3201820,프레쉬 오일 테라피 밸런싱 오일샤워  500ml,8801046293751,발주가능,0,6,12,6066156,17프레쉬오일샤워메이 500g밸런싱워시N,F&B,12,0.5,24.0
1521,2019-05-19,3201821,프레쉬 오일 테라피 모이스춰라이징 오일 샤워 1개(500g),8801046293768,발주가능,0,1,12,6066157,17프레쉬오일샤워메이 500g모이스춰워시N,F&B,12,0.08333333333333333,144.0
1522,2019-05-19,3201822,프레쉬 오일 테라피 울트라 리치 오일 샤워 1개 (500g),8801046293775,발주가능,0,5,249,6066158,17프레쉬오일샤워메이 500g울트라워시N,F&B,12,0.4166666666666667,597.6
1523,2019-05-19,3211085,Pack_2080클래식 170g * 5입,8801046296837,발주가능,495,512,4721,6067808,18전2080클래식 170x5입(인터넷),덴탈케어,9,56.888888888888886,82.986328125
1524,2019-05-19,3234714,"리큐 제트 용기, 2.7L (일반용)",8801046291252,발주가능,4,64,1126,6071513,18리큐제트(Z) 4입2.7L(일)오리지널,세탁세제,4,16.0,70.375
1525,2019-05-19,3234715,"리큐 제트 용기, 2.7L (드럼용)",8801046291245,발주가능,16,53,1064,6071514,18리큐제트(Z) 4입2.7L(드)오리지널,세탁세제,4,13.25,80.30188679245283
1526,2019-05-19,3262267,항균트리오 2kg,8801046979501,발주가능,0,27,852,6065424,17항균트리오 2kg(1종),주방세제,6,4.5,189.33333333333334
1527,2019-05-19,3262268,항균트리오 3kg,8801046979525,발주가능,0,37,878,6065425,17항균트리오 3kg(1종),주방세제,4,9.25,94.91891891891892
1528,2019-05-19,3264273,리큐 제트 리필형 일반용 1.8L,8801046298640,발주가능,0,15,581,6067376,18리큐 제트1.8(일반)(화),세탁세제,6,2.5,232.4
1529,2019-05-19,3264274,리큐 제트 리필형 드럼용 1.8L,8801046298657,발주가능,0,13,170,6068162,18리큐제트(Z) 1.8L오리지널(드)화,세탁세제,6,2.1666666666666665,78.46153846153847
1530,2019-05-19,3264275,Box_울샴푸 오리지널 리필형 1.5L*4,18801046297503,발주가능,0,135,1578,6067119,18울샴푸오리지 1.5L*4 (온라인) (화),세탁세제,4,33.75,46.75555555555555
1531,2019-05-19,3266658,케라시스 퍼퓨머리 드 그라스 한련화 퍼퓸샴푸 500ml,8801046297636,발주가능,0,0,0,6065858,17KS퍼퓨머리샴 그라스 한련화 500ml,헤어케어,10,0.0,0.0
1532,2019-05-19,3266659,케라시스 퍼퓨머리 드 그라스 자스민 퍼퓸샴푸 500ml,8801046297711,발주가능,0,0,0,6065864,17KS퍼퓨머리샴 그라스 자스민 500ml,헤어케어,10,0.0,0.0
1533,2019-05-19,3272828,Pack_샤워메이트 에블 바디 필링 티슈 브라이트닝 10매,8801046299302,발주가능,0,0,0,5008613,17샤워메이트필링티슈 10매브라이트닝,F&B,12,0.0,0.0
1534,2019-05-19,3367650,더마&모어 세라 리프레싱 샴푸(지성 두피용) 600ml,8801046299715,발주가능,0,45,443,6075506,19더마&모어샴푸 세라 리프레싱 600ml N책,헤어케어,10,4.5,98.44444444444444
1535,2019-05-19,3367651,더마&모어 데일리 밸런싱 컨디셔너(영양&보습) 600ml,8801046299722,발주가능,0,0,0,6067211,18더마&모어린스 데일리 밸런싱 600ml,헤어케어,10,0.0,0.0
1536,2019-05-19,3367652,더마&모어 시카 너리싱 컨디셔너(고영양&탄력) 600ml,8801046299739,발주가능,0,11,174,6075510,19더마&모어린스 시카 너리싱 600ml N책,헤어케어,10,1.1,158.18181818181816
1537,2019-05-19,3367655,더마&모어 시카 너리싱 트리트먼트(고영양&탄력) 200ml,8801046299760,발주가능,0,0,45,6068176,18더마&모어트 시카 너리싱 트리트 200ml N,헤어케어,8,0.0,0.0
1538,2019-05-19,3367656,더마&모어 세라 모이스춰 두피팩(고보습&두피정화) 200ml,8801046299777,발주가능,0,0,16,6068175,18더마&모어트 세라모이스춰 두피팩200ml N,헤어케어,8,0.0,0.0
1539,2019-05-19,3455100,[애경] 휘슬 애견 미스트 - 퓨어 모이스트,8801046277881,발주가능,0,0,18,6066115,17휘슬Whistle미스트 250ml퓨어모이스트,기타,6,0.0,0.0
1540,2019-05-19,3455101,[애경] 휘슬 애견 미스트 - 샤이닝 실키,8801046277898,발주가능,0,11,95,6066116,17휘슬Whistle미스트 250ml샤이닝실키,기타,6,1.8333333333333333,51.81818181818182
1541,2019-05-19,3459952,Pack_2080 키즈오 그린애플 100g*5,8801046298473,발주가능,9,71,1498,6067890,18전2080키즈오그린애플 100g*5입,덴탈케어,9,7.888888888888889,189.88732394366195
1542,2019-05-19,3459953,Pack_2080 키즈오 라스베리 100g*5,8801046298480,발주가능,0,60,2502,6067892,18전2080키즈오 라스베리100g*5입,덴탈케어,9,6.666666666666667,375.3
1543,2019-05-19,4086908,투명한 생각 베이킹소다 3kg(지퍼백),8801046299364,발주가능,0,6,89,6065988,17투명한생각 베이킹소다3kg(지퍼백,세탁세제,4,1.5,59.333333333333336
1544,2019-05-19,4086909,투명한 생각 주방세제 500g,8801046295649,발주가능,80,250,5133,6065721,17투명한 생각 주방 500g,주방세제,20,12.5,410.64
1545,2019-05-19,4099350,2080치석 집중케어 미세모 5+5,8801046290194,발주가능,0,0,0,5008395,162080치석 집중케어 미세모 5+5,덴탈케어,8,0.0,0.0
1546,2019-05-19,4099351,Pack_2080 진지발리스 골드진생 140g * 6개,8801046299319,발주가능,0,109,2677,6067848,18전2080진지발리스K 골드진생140gx6입(인),덴탈케어,8,13.625,196.47706422018348
1547,2019-05-19,4109110,투명한 생각 분말세제 4kg,8801046295656,발주가능,0,0,10,6067663,18 투명한생각 분말4kg,세탁세제,3,0.0,0.0
1548,2019-05-19,4109112,투명한 생각 구연산 2kg(지퍼백),8801046299357,발주가능,0,3,29,6066968,17투명한생각 구연산 2kg 지퍼백(화,세탁세제,4,0.75,38.666666666666664
1549,2019-05-19,4157113,Pack_2080 덴탈크리닉 뉴샤이닝 화이트 치약 140g * 5개,8801046300541,발주가능,0,491,2739,6067874,18전2080뉴샤이닝 140gx5입(인터:측벤),덴탈케어,8,61.375,44.627291242362524
1550,2019-05-19,4231313,뷰코셋 바이오 노말 윙 12P,6414100895802,발주가능,0,43,719,5009321,18뷰코셋 노말윙 생리대(H),매입브랜드,12,3.5833333333333335,200.65116279069767
1551,2019-05-19,4300574,뷰코셋 바이오 롱 윙 10P,6414100895857,발주가능,0,51,731,5009050,18공통 뷰코셋 롱윙생리대,매입브랜드,12,4.25,172.0
1552,2019-05-19,4655892,순샘구연산 자몽 500ml 용기,8801046303221,발주가능,0,168,2022,6066612,17순샘구연산 자몽 500mL 용기 (친),주방세제,20,8.4,240.7142857142857
1553,2019-05-19,4655893,순샘구연산 자몽 1.2L 리필,8801046303207,발주가능,170,566,839,6066613,17순샘구연산 자몽 1.2L 리필 (친),주방세제,10,56.6,14.823321554770317
1554,2019-05-19,4655894,순샘구연산 자몽 1.4L 리필,8801046979143,발주가능,0,14,1,6066614,17순샘구연산 자몽 1.4L 리필 (친),주방세제,9,1.5555555555555556,0.6428571428571428
1555,2019-05-19,4655896,순샘베이킹 피톤치드 500ml 용기,8801046303214,발주가능,0,170,1307,6066606,17순샘베이킹피톤치드 500mL 용기 (친),주방세제,20,8.5,153.76470588235293
1556,2019-05-19,4655897,순샘베이킹 피톤치드 1.2L 리필,8801046303191,발주가능,0,186,389,6066607,17순샘베이킹피톤치드 1.2L리필 (친),주방세제,10,18.6,20.913978494623656
1557,2019-05-19,4655898,순샘베이킹 피톤치드 1.4L 리필,8801046903001,발주가능,72,428,3620,6066608,17순샘베이킹피톤치드 1.4L리필 (친),주방세제,9,47.55555555555556,76.1214953271028
1558,2019-05-19,5367742,스파크 산소표백제 2kg_리필,8801046280522,발주가능,0,0,0,6068303,18스파크 산소표백2kg리필(주,세탁세제,6,0.0,0.0
1559,2019-05-19,5367744,크리스탈워터 리치애플 400ml,8801046291511,발주가능,0,0,0,5008423,17크리스탈워터 리치애플 400ml,ST,10,0.0,0.0
1560,2019-05-19,5367747,크리스탈워터 허브테라피 400ml,8801046291566,발주가능,0,0,0,5008428,17크리스탈워터 허브테라피 400ml,ST,10,0.0,0.0
1561,2019-05-19,5367748,크리스탈워터 프렌치부케 400ml,8801046291573,발주가능,0,0,0,5008429,17크리스탈워터 프렌치부케 400ml,ST,10,0.0,0.0
1562,2019-05-19,5367750,젤로포트미니 써니오렌지,8801046303498,발주가능,0,9,246,5008762,17젤로포트미니 오렌지 150g,ST,12,0.75,328.0
1563,2019-05-19,5367751,젤로포트미니 조이풀피치,8801046303504,발주가능,0,15,239,5008763,17젤로포트미니 피치 150g,ST,12,1.25,191.2
1564,2019-05-19,5367753,엄마의선택 100% 구연산 1kg,8801046287248,발주가능,0,32,677,6075858,19엄마의선택구연산 1.0Kg지퍼백,세탁세제,8,4.0,169.25
1565,2019-05-19,5367754,엄마의선택 100% 베이킹소다 1kg,8801046286234,발주가능,0,26,373,6075859,19엄마의선택베이킹소 1.0Kg지퍼백,세탁세제,8,3.25,114.76923076923077
1566,2019-05-19,5520867,엄마의선택 과탄산소다 1kg,8801046283288,발주가능,0,183,2066,6075856,19엄마의선택과탄산소 1.0Kg지퍼백,세탁세제,8,22.875,90.31693989071039
1567,2019-05-19,5759183,홈즈 에어후레쉬 옷장용 남자냄새 32g,8801046247808,발주가능,0,21,133,5009017,18에어후레쉬옷장용남자냄새용32g,ST,7,3.0,44.333333333333336
1568,2019-05-19,5875440,애경 휘슬 리얼블랙샌드 고양이모래 리필(7kg),8801046304495,발주가능,8,2,77,5008790,"17휘슬리얼블랙샌드(벤토나이트,리필) 7kg",기타,2,1.0,77.0
1569,2019-05-19,7569813,2080 6-LINE 칫솔 미세모 4입,8801046301159,발주가능,8,35,1122,5009177,182080 식스라인4입 미세모,덴탈케어,8,4.375,256.45714285714286
1570,2019-05-19,7569814,2080 6-LINE 칫솔 이중 미세모 4입,8801046301166,발주가능,48,182,497,5009180,182080식스라인 4입_이중미세모,덴탈케어,8,22.75,21.846153846153847
1571,2019-05-19,7657202,울샴푸 손빨래세제 용기 380mL,8801046309049,발주가능,0,36,1017,6068405,18울샴푸 손빨래세제380mL(주),세탁세제,12,3.0,339.0
1572,2019-05-19,7657232,순샘 베리 용기 3L,8801046308561,발주가능,0,0,0,6068099,18순샘 베리 3L (친),주방세제,4,0.0,0.0
1573,2019-05-19,7657241,순샘 라임 용기 3L,8801046308547,발주가능,0,114,2520,6068098,18순샘 라임 3L (친),주방세제,4,28.5,88.42105263157895
1574,2019-05-19,7777998,2080마운틴핑크솔트 120gx3입,8801046311493,발주가능,0,322,4264,6067364,18전2080퓨어마운틴솔트 핑크120gx3입,덴탈케어,14,23.0,185.3913043478261
1575,2019-05-19,7777999,2080 9모션 샤프 4입,8801046299876,발주가능,120,42,671,5009150,182080 9모션샤프 4입(지함),덴탈케어,8,5.25,127.80952380952381
1576,2019-05-19,8058296,샤워메이트 유자 바디워시 1.2Kg 용기,8801046307472,발주가능,16,282,3803,6075414,19샤워메이트내추럴 1.2kg유자책,F&B,8,35.25,107.88652482269504
1577,2019-05-19,8058297,샤워메이트 클린코튼 바디워시 1.2Kg 용기,8801046307458,발주가능,0,123,7123,6075412,19샤워메이트내추럴 1.2kg클린코튼책,F&B,8,15.375,463.2845528455285
1578,2019-05-19,8058298,샤워메이트 크랜베리 바디워시 1.2Kg 용기,8801046307465,발주가능,0,156,7318,6075413,19샤워메이트내추럴 1.2kg크랜베리책,F&B,8,19.5,375.28205128205127
1579,2019-05-19,8171053,Pack_2080키즈 2스텝 칫솔 1입*12ea 미니특공대 랜덤 발송,28801046288263,발주가능,0,95,2864,5008745,172080키즈 2스텝 칫솔 1입_미니특,덴탈케어,24,3.9583333333333335,723.5368421052631
1580,2019-05-19,8171054,Pack_2080키즈 3스텝 칫솔 1입*12ea 미미 랜덤 발송,28801046284494,발주가능,48,71,2248,5008751,172080키즈 3스텝 칫솔 1입_미미,덴탈케어,24,2.9583333333333335,759.887323943662
1581,2019-05-19,8171055,Pack_2080키즈 2스텝 칫솔 1입*12ea 캐리 랜덤 발송,28801046261242,발주가능,24,57,1456,5008747,172080키즈 2스텝 칫솔 1입_캐리,덴탈케어,24,2.375,613.0526315789474
1582,2019-05-19,8171056,Pack_2080키즈 3스텝 칫솔 1입*12ea 공룡메카드 랜덤 발송,28801046261259,발주가능,96,87,1501,5009240,182080키즈3스텝 칫솔1입(공룡메카드),덴탈케어,24,3.625,414.0689655172414
1583,2019-05-19,8171057,Pack_2080키즈 4스텝 칫솔 1입*12ea 랜덤 발송,28801046261280,발주가능,44,0,44,5009187,182080키즈칫솔 4단계 1입,덴탈케어,24,0.0,0.0
1584,2019-05-19,8215651,Pack_2080키즈 1스텝 칫솔 1입*12ea 호비 (랜덤 발송),28801046261266,발주가능,0,31,894,5008552,172080키즈칫솔 1단계 1입(호비),덴탈케어,24,1.2916666666666667,692.1290322580645
1585,2019-05-19,8245343,홈즈 에어후레쉬 KBO차량용 방향제 NC 2ml,8801046314814,발주가능,0,1,33,5009044,18 에어후레쉬 KBO차량용 NC 2ml,ST,10,0.1,330.0
1586,2019-05-19,8245344,홈즈 에어후레쉬 KBO차량용 방향제 넥센 2ml,8801046314821,발주가능,0,0,54,5009045,18 에어후레쉬 KBO차량용 넥센 2ml,ST,10,0.0,0.0
1587,2019-05-19,8246472,홈즈 에어후레쉬 KBO차량용 방향제 삼성 2ml,8801046314845,발주가능,0,0,35,5009047,18 에어후레쉬 KBO차량용 삼성 2ml,ST,10,0.0,0.0
1588,2019-05-19,8246473,홈즈 에어후레쉬 KBO차량용 방향제 KT 2ml,8801046314807,발주가능,0,0,25,5009043,18 에어후레쉬KBO차량용 KT 2ml,ST,10,0.0,0.0
1589,2019-05-19,8246474,홈즈 에어후레쉬 KBO차량용 방향제 SK 2ml,8801046314852,발주가능,0,0,34,5009048,18 에어후레쉬 KBO차량용 SK 2ml,ST,10,0.0,0.0
1590,2019-05-19,8246475,홈즈 에어후레쉬 KBO차량용 방향제 기아 2ml,8801046314791,발주가능,0,0,76,5009042,18 에어후레쉬 KBO차량용 기아 2ml,ST,10,0.0,0.0
1591,2019-05-19,8246476,홈즈 에어후레쉬 KBO차량용 방향제 롯데 2ml,8801046314838,발주가능,0,0,17,5009046,18 에어후레쉬 KBO차량용 롯데 2ml,ST,10,0.0,0.0
1592,2019-05-19,8246477,홈즈 에어후레쉬 KBO차량용 방향제 두산 2ml,8801046314777,발주가능,0,4,72,5009040,18 에어후레쉬 KBO차량용 두산 2ml,ST,10,0.4,180.0
1593,2019-05-19,8258646,홈즈 에어후레쉬 KBO차량용 방향제 한화 2ml,8801046314784,발주가능,0,0,27,5009041,18 에어후레쉬 KBO차량용 한화 2ml,ST,10,0.0,0.0
1594,2019-05-19,8491055,2080 원데이 치간칫솔 SSS_30입,8801046304877,발주가능,0,1,15,5009122,182080원데이치간칫솔 30입 실리콘SSS,덴탈케어,16,0.0625,240.0
1595,2019-05-19,8513112,라인프렌즈 여행용세트,8801046314739,발주가능,0,73,579,6067958,18라인프렌즈 여행용세트,덴탈케어,12,6.083333333333333,95.17808219178083
1596,2019-05-19,8519295,리큐제트(Z) 2.7L 센서티브(일반),8801046316214,발주가능,0,11,4081,6068045,18리큐제트(Z) 2.7L(일반)센서티브,세탁세제,6,1.8333333333333333,2226.0
1597,2019-05-19,8536685,2080 원데이 치간칫솔 와이어 SSSS_30입,8801046304853,발주가능,0,8,190,5008920,172080원데이치간칫솔 30입 와이어SSSS,덴탈케어,24,0.3333333333333333,570.0
1598,2019-05-19,8579494,2080 원데이 치간칫솔 SS_30입,8801046304822,발주가능,0,0,0,5009121,182080원데이치간칫솔 30입 실리콘SS,덴탈케어,16,0.0,0.0
1599,2019-05-19,8620579,뷰코셋 팬티라이너,6414100700953,발주가능,0,35,212,5009052,18공통 뷰코셋 팬티라이너,매입브랜드,15,2.3333333333333335,90.85714285714285
1600,2019-05-19,8644665,리큐제트(Z) 2.7L 센서티브(드럼),8801046316221,발주가능,0,16,2701,6068046,18리큐제트(Z) 2.7L(드럼)센서티브,세탁세제,6,2.6666666666666665,1012.875
1601,2019-05-19,8809599,2080 PANTONE칫솔 1입(미세모)_랜덤 발송,8801046310373,발주가능,0,0,38,5009060,182080 PANTONE칫솔 1입(미세모),덴탈케어,24,0.0,0.0
1602,2019-05-19,8809600,2080 PANTONE칫솔 1입(이중미세모)_랜덤 발송,8801046310380,발주가능,0,0,30,5009061,182080 PANTONE칫솔 1입(이중미세모),덴탈케어,24,0.0,0.0
1603,2019-05-19,8809650,덴티스트리 나이트리페어 치약,8801046288160,발주가능,0,0,0,6064982,전2080덴티스트리 나이트리페어 100g(스티,덴탈케어,36,0.0,0.0
1604,2019-05-19,8809651,2080애플민트향치약(자일리톨) 100gx3입,8801046315309,발주가능,48,81,451,6068005,182080애플민트향치약(자일리톨) 100gx3입,덴탈케어,12,6.75,66.81481481481481
1605,2019-05-19,8892350,2080키즈 양치세트(미니특),8801046299227,발주가능,0,0,0,6068187,182080키즈 양치세트(미니특),덴탈케어,5,0.0,0.0
1606,2019-05-19,9208528,케라시스 어드밴스드 앰플트리트먼트 600ml 리페어,8801046316665,발주가능,0,36,243,6075130,19KS어드밴스드앰플600ml트리트리페어책,헤어케어,8,4.5,54.0
1607,2019-05-19,9225015,샤워메이트글램퍼퓸 워시800g골드벨벳,8801046316290,발주가능,0,6,28,6068063,18샤워메이트글램퍼퓸 워시800g골드벨벳,F&B,8,0.75,37.333333333333336
1608,2019-05-19,9225281,샤워메이트글램퍼퓸 워시800g그린크리스탈,8801046316283,발주가능,0,8,75,6068062,18샤워메이트글램퍼퓸 워시800g그린크리스,F&B,8,1.0,75.0
1609,2019-05-19,9225694,샤워메이트글램퍼퓸 로션400g골드벨벳,8801046316795,발주가능,0,0,17,6068119,18샤워메이트글램퍼퓸 로션400g골드벨벳,F&B,8,0.0,0.0
1610,2019-05-19,9236781,리큐제트(Z) 1.8L센서티브(드럼),8801046318249,발주가능,0,5,1906,6068158,18리큐제트(Z) 1.8L센서티브(드럼)화,세탁세제,6,0.8333333333333334,2287.2
1611,2019-05-19,9236805,Pack_리큐 진한겔 2.1+2.1(일반),8801046318690,발주가능,0,0,0,6068208,18리큐 진한겔 2.1+2.1(일반)(온)화,세탁세제,3,0.0,0.0
1612,2019-05-19,9237150,리큐제트(Z) 1.8L센서티브(일반),8801046318232,발주가능,0,2,2205,6068157,18리큐제트(Z) 1.8L센서티브(일반)화,세탁세제,6,0.3333333333333333,6615.0
1613,2019-05-19,9248142,케라시스 어드밴스드 앰플샴푸 600ml 모이스쳐,8801046316603,발주가능,0,0,8,6075128,19KS어드밴스드앰플샴푸 600ml모이스쳐책,헤어케어,8,0.0,0.0
1614,2019-05-19,9248143,케라시스 어드밴스드 앰플트리트먼트 600ml 볼륨,8801046316719,발주가능,0,8,271,6075832,19KS어드밴스드앰플 600ml트리트먼트볼륨책,헤어케어,8,1.0,271.0
1615,2019-05-19,9248144,케라시스 어드밴스드 앰플트리트먼트 600ml 모이스쳐,8801046316696,발주가능,0,1,276,6075831,19KS어드밴스드앰플 600ml트리트모이스쳐책,헤어케어,8,0.125,2208.0
1616,2019-05-19,9248145,케라시스 어드밴스드 앰플샴푸 600ml 리페어,8801046316573,발주가능,0,15,425,6075127,19KS어드밴스드앰플샴푸 600ml리페어책,헤어케어,8,1.875,226.66666666666666
1617,2019-05-19,9248146,케라시스 어드밴스드 앰플샴푸 600ml 볼륨,8801046316634,발주가능,0,13,216,6075129,19KS어드밴스드앰플샴푸 600ml볼륨책,헤어케어,8,1.625,132.92307692307693
1618,2019-05-19,9254265,프리미엄아로마 어반로맨스 400ml,8801046314210,발주가능,0,1,84,5009029,18프리미엄아로마 어반로맨스400ml,ST,10,0.1,840.0
1619,2019-05-19,9254301,프리미엄아로마 프레셔스쿨 400ml,8801046314241,발주가능,0,6,72,5009032,18프리미엄아로마 프레셔스쿨400ml,ST,10,0.6,120.0
1620,2019-05-19,9254352,프리미엄아로마 루미너스노블 400ml,8801046314234,발주가능,0,22,20,5009031,18프리미엄아로마 루미너스노블400ml,ST,10,2.2,9.09090909090909
1621,2019-05-19,9254476,프리미엄아로마 모던엘레강스 400ml,8801046314227,발주가능,0,2,1,5009030,18프리미엄아로마 모던엘레강스400ml,ST,10,0.2,5.0
1622,2019-05-19,9267883,샤워메이트글램비누 90gX4레드 블로썸,8801046273289,발주가능,0,0,14,6068183,18샤워메이트글램비누 90gX4레드 블로썸,F&B,14,0.0,0.0
1623,2019-05-19,9267884,샤워메이트스크럽 300g피스타치오,8801046318409,발주가능,0,0,0,5009192,18샤워메이트스크럽 300피스타치오,F&B,12,0.0,0.0
1624,2019-05-19,9267885,샤워메이트스크럽 300g스트로베리,8801046318379,발주가능,0,0,18,5009149,18샤워메이트스크럽 300스트로베리,F&B,12,0.0,0.0
1625,2019-05-19,9267886,샤워메이트스크럽 300g쿠키앤크림,8801046318386,발주가능,0,0,0,5009452,19샤워메이트스크럽 300쿠키앤크림책,F&B,12,0.0,0.0
1626,2019-05-19,9267887,샤워메이트글램비누 90gX4바이올렛다이아,8801046273272,발주가능,0,6,34,6068182,18샤워메이트글램비누 90gX4바이올렛다이아,F&B,14,0.42857142857142855,79.33333333333334
1627,2019-05-19,9267888,샤워메이트스크럽 300g망고탱고,8801046318393,발주가능,0,0,28,5009191,18샤워메이트스크럽 300망고탱고,F&B,12,0.0,0.0
1628,2019-05-19,9539929,리큐제트(Z) 1.8L안티더스트(드럼),8801046318263,발주가능,0,20,183,6068160,18리큐제트(Z) 1.8L안티더스트(드)화,세탁세제,6,3.3333333333333335,54.9
1629,2019-05-19,9539930,리큐제트(Z) 2.7L(일반)안티더스트,8801046316986,발주가능,0,1,818,6071517,18리큐제트(Z) 4입2.7L(일)안티더스트,세탁세제,4,0.25,3272.0
1630,2019-05-19,9539931,리큐제트(Z) 2.7L(드럼)안티더스트,8801046316993,발주가능,0,59,89,6071518,18리큐제트(Z) 4입2.7L(드)안티더스트,세탁세제,4,14.75,6.033898305084746
1631,2019-05-19,9543951,살라리움 안데스솔트 110g,8801046322925,발주가능,0,3,58,6071404,18살라리움 크리스탈민트 110g,덴탈케어,36,0.08333333333333333,696.0
1632,2019-05-19,9543955,Pack_2080크리스탈실키칫솔 4입(일반혼합모),8801046319260,발주가능,0,0,25,5009208,182080크리스탈실키칫솔 4입(일반혼합모),덴탈케어,8,0.0,0.0
1633,2019-05-19,9543956,살라리움 110gx3종 Set,8801046324332,발주가능,0,0,0,6072908,18살라리움 110gx3종 Set,덴탈케어,12,0.0,0.0
1634,2019-05-19,9545513,2080크리스탈실키칫솔 4입(미세모) 1개,8801046319253,발주가능,0,48,209,5009207,182080크리스탈실키칫솔 4입(미세모),덴탈케어,8,6.0,34.833333333333336
1635,2019-05-19,9547718,케라시스 퍼퓸샴푸르샤트라 버베나500ml,8801046321607,발주가능,0,1,18,6068500,18KS퍼퓸샴푸르샤트라 버베나500ml,헤어케어,10,0.1,180.0
1636,2019-05-19,9547719,케라시스 퍼퓸린스르샤트라 버베나500ml,8801046321638,발주가능,0,0,15,6068493,18KS퍼퓸린스르샤트라 버베나500ml,헤어케어,10,0.0,0.0
1637,2019-05-19,9547720,케라시스 퍼퓸샴푸르샤트라 뮤게500ml,8801046321591,발주가능,0,13,234,6068491,18KS퍼퓸샴푸르샤트라 뮤게500ml,헤어케어,10,1.3,180.0
1638,2019-05-19,9547721,더마&모어콜라겐 100ml탈모 토닉,8801046318621,발주가능,0,0,6,5009120,18더마&모어콜라겐 100ml탈모 토닉,헤어케어,15,0.0,0.0
1639,2019-05-19,9547722,더마&모어트콜라겐 400ml탈모 트리트먼트,8801046318447,발주가능,0,1,10,6068185,18더마&모어트콜라겐 400ml탈모 트리트먼트,헤어케어,15,0.06666666666666667,150.0
1640,2019-05-19,9547723,케라시스 퍼퓸린스르샤트라 뮤게 500ml,8801046321621,발주가능,0,10,56,6068501,18KS퍼퓸린스르샤트라 뮤게500ml,헤어케어,10,1.0,56.0
1641,2019-05-19,9547724,케라시스 퍼퓸샴푸르샤트라 바이올렛500ml,8801046321614,발주가능,0,1,10,6068492,18KS퍼퓸샴푸르샤트라 바이올렛500ml,헤어케어,10,0.1,100.0
1642,2019-05-19,9547725,더마&모어샴콜라겐 400ml탈모 샴푸,8801046318430,발주가능,0,3,81,6068184,18더마&모어샴콜라겐 400ml탈모 샴푸,헤어케어,15,0.2,405.0
1643,2019-05-19,9558833,케라시스 퍼퓸린스르샤트라 바이올렛500ml,8801046321645,발주가능,0,2,378,6068502,18KS퍼퓸린스르샤트라 바이올렛500ml,헤어케어,10,0.2,1890.0
