,날짜,SKU ID,SKU 명,바코드,발주가능상태,입고수량,쿠팡출고수량,쿠팡현재재고수량,자재번호,자재명,카테고리,입수,출고수량,재고수량
34944,2019-08-02,32055,케라시스 퍼퓸린스 600ml 퓨어차밍,8801046992753,발주가능,0,90,2660,6075352,19ks퍼퓸린스퓨어차밍 600ml책,헤어케어,10,9.0,295.55555555555554
34945,2019-08-02,34399,리큐진한겔드럼 2.1L,8801046247754,발주가능,0,59,845,6078472,19리큐 진한겔 2.1리필(드)6입A,세탁세제,6,9.833333333333334,85.9322033898305
34946,2019-08-02,34402,울샴푸오리지널 4160ml 용기,8801046878996,발주가능,0,168,7350,6068101,18울샴푸오리지 4160mL 용기(화)-수정,세탁세제,4,42.0,175.0
34947,2019-08-02,34403,울샴푸 오리지널 용기1L,8801046879030,발주가능,0,74,1168,6067114,18울샴푸오리지 1L (화),세탁세제,12,6.166666666666667,189.4054054054054
34948,2019-08-02,34404,울샴푸오리지널 리필 1.5L,8801046246559,발주가능,54,72,1389,6067119,18울샴푸오리지 1.5L*4 (온라인) (화),세탁세제,4,18.0,77.16666666666667
34949,2019-08-02,41345,리큐 3배진한일반용 용기 1L(이미지 랜덤),8801046245118,발주가능,0,8,181,6067081,17리큐미니겔 1L일반(화),세탁세제,12,0.6666666666666666,271.5
34950,2019-08-02,41346,리큐 3배진한드럼용 용기 1L,8801046245125,발주가능,24,7,351,6067082,17리큐미니겔 1L드럼(화),세탁세제,12,0.5833333333333334,601.7142857142857
34951,2019-08-02,41357,엄마의선택 베이킹소다 3kg(지퍼백),8801046247730,발주가능,0,136,5289,6075861,19엄마의선택베이킹소 3Kg지퍼,세탁세제,4,34.0,155.55882352941177
34952,2019-08-02,41358,순샘BubbleOlive 350ml(용기),8801046892916,발주가능,0,48,2752,6057471,10순샘BubbleOlive 350ml용기,주방세제,15,3.2,860.0
34953,2019-08-02,45232,케라시스 린스 샤이닝 데미지 4000ml,8801046243541,발주가능,0,47,1176,6075574,19KS린스샤이닝 데미지 4000ml책,헤어케어,4,11.75,100.08510638297872
34954,2019-08-02,45327,케라시스 퍼퓸 샴푸2 글램 600ml,8801046240540,발주가능,0,192,7457,6075906,19KS퍼퓸샴푸글램 600ml책,헤어케어,10,19.2,388.3854166666667
34955,2019-08-02,45348,케라시스 퍼퓸 린스2 블루밍 600ml,8801046245309,발주가능,0,160,5691,6075354,19KS퍼퓸린스블루밍 600ml책,헤어케어,10,16.0,355.6875
34956,2019-08-02,78692,스파크 고농축 4.3Kg 퍼퓸팝 리미티드,8801046253779,발주가능,0,32,1220,6067063,18스파크 퍼퓸팝 리필 4.3kg,세탁세제,3,10.666666666666666,114.375
34957,2019-08-02,78694,울샴푸 오리지널 2L 용기,8801046879047,발주가능,240,109,3393,6067115,18울샴푸오리지 2L (화),세탁세제,6,18.166666666666668,186.77064220183485
34958,2019-08-02,78696,울샴푸 오리지널 1.8L 파우치,8801046879054,발주가능,0,180,1647,6067116,18울샴푸오리지 1.8L (화),세탁세제,6,30.0,54.9
34959,2019-08-02,78699,울샴푸 퍼플라일락 1L 용기,8801046879061,발주가능,144,94,2019,6067136,18울샴푸 퍼플라일락1L (화),세탁세제,12,7.833333333333333,257.74468085106383
34960,2019-08-02,78700,울샴푸 퍼플라일락 1.3L 리필,8801046879078,발주가능,0,96,2610,6067137,18울샴푸 퍼플라일락 1.3L (화),세탁세제,9,10.666666666666666,244.6875
34961,2019-08-02,78703,트리오 곡물우리쌀겨 용기 1개 (3L),8801046896365,발주가능,128,115,450,6067380,18트리오 곡물우리쌀겨 3L용기,주방세제,4,28.75,15.652173913043478
34962,2019-08-02,78707,항균 트리오 4.2kg 1개,8801046979532,발주가능,0,113,8995,6065426,17항균트리오 4.2kg(1종),주방세제,4,28.25,318.4070796460177
34963,2019-08-02,84268,리큐 반만쓰는 진한겔 일반 2.4L,8801046255568,발주가능,0,156,5891,6078212,19리큐 진한겔 1/2 2.4용기(일),세탁세제,6,26.0,226.57692307692307
34964,2019-08-02,84295,리큐 반만쓰는 진한겔 드럼 2.4L,8801046255575,발주가능,0,139,2801,6078213,19리큐 진한겔 1/2 2.4용기(드),세탁세제,6,23.166666666666668,120.90647482014388
34965,2019-08-02,94175,케라시스 데미지 클리닉 샴푸 750ml 플러스,8801046900673,발주가능,48,306,6969,6075515,19KS샴푸데미지 750ml플러스책,헤어케어,8,38.25,182.19607843137254
34966,2019-08-02,124825,케라시스 볼륨 클리닉 샴푸 750ml 플러스,8801046900680,발주가능,16,18,113,6068189,18KS샴푸볼륨 750ml플러스,헤어케어,8,2.25,50.22222222222222
34967,2019-08-02,124827,케라시스 데미지 클리닉 린스 750ml 플러스,8801046902028,발주가능,0,5,2,6068198,18KS린스데미지 750ml플러스,헤어케어,8,0.625,3.2
34968,2019-08-02,124828,케라시스 볼륨 클리닉 린스 750ml 플러스,8801046902011,발주가능,64,36,633,6068199,18KS린스볼륨 750ml플러스,헤어케어,8,4.5,140.66666666666666
34969,2019-08-02,124829,케라시스 모이스춰 클리닉 린스 750ml 플러스,8801046902035,발주가능,40,40,277,6068200,18KS린스모이스춰 750ml플러스,헤어케어,8,5.0,55.4
34970,2019-08-02,124830,케라시스 두피 클리닉 샴푸 750ml 플러스,8801046902103,발주가능,0,328,16779,6075518,19KS샴푸두피클리닉 750ml플러스책,헤어케어,8,41.0,409.2439024390244
34971,2019-08-02,124831,케라시스 두피 프레쉬 쿨 샴푸 750ml 플러스,8801046902110,발주가능,32,417,5649,6075519,19KS 샴푸 두피프레쉬쿨 750ml 플러스책,헤어케어,8,52.125,108.37410071942446
34972,2019-08-02,124832,케라시스 두피 클리닉 린스 750ml 플러스,8801046900635,발주가능,0,174,2998,6075527,19KS린스두피클리닉 750ml플러스책,헤어케어,8,21.75,137.83908045977012
34973,2019-08-02,126521,홈즈 퀵크린 세탁조크리너,8801046987650,발주가능,0,26,882,5009011,18퀵크린세탁조크리너 500ml,ST,12,2.1666666666666665,407.0769230769231
34974,2019-08-02,126668,홈즈 에어후레쉬 옷장용 방향소취제 시원한 아쿠아향 32g,8801046873816,발주가능,0,7,1116,5009012,18에어후레쉬옷장용아쿠아32g,ST,12,0.5833333333333334,1913.142857142857
34975,2019-08-02,126683,홈즈 방충선언 향기방충 옷장용 부드러운후로랄향 2입,8801046903384,발주가능,0,6,82,5008852,18향기방충 옷장용 후로랄 2입 6.6g,ST,10,0.6,136.66666666666669
34976,2019-08-02,126684,홈즈 방충선언 향기방충 옷장용 상쾌한소프향 2입,8801046903391,발주가능,0,20,21,5008853,18향기방충 옷장용 소프 2입 6.6g,ST,10,2.0,10.5
34977,2019-08-02,132955,샤워메이트 스위트 & 모이스처 바디워시 4000ml,8801046991527,발주가능,0,16,656,6075605,19샤워메이트스위트 4L바디워시책,F&B,4,4.0,164.0
34978,2019-08-02,132961,애경 바세린 데일리 모이스춰 로션 450ml,8801046862421,발주가능,0,23,2093,5009368,19New바세린데일리 450ml로션책,F&B,8,2.875,728.0
34979,2019-08-02,132964,애경 바세린 핸드 & 네일 로션 450ml,8801046862438,발주가능,0,38,2841,5009391,19New바세린핸드네일 450ml로션책,F&B,8,4.75,598.1052631578947
34980,2019-08-02,132967,애경 바세린 리프팅 리페어 로션 450ml,8801046871546,발주가능,0,23,3610,5007413,14New바세린리프팅 450ml로션,F&B,8,2.875,1255.6521739130435
34981,2019-08-02,132980,블루칩 헬스케어 비누 100g * 5+1입,8801046870082,발주가능,0,60,641,6067037,18블루칩비누 100x5+1입 헬스케어,F&B,12,5.0,128.2
34982,2019-08-02,132984,Pack_샤워메이트 비누 100g*4입 리프레시 올리브&그린티,8801046870105,발주가능,0,52,923,6067028,18샤워메이트비누 100x4리프레시 올리브,F&B,12,4.333333333333333,213.00000000000003
34983,2019-08-02,132985,Pack 샤워메이트 비누 100g*4입 러블리 로즈,8801046870112,발주가능,0,117,4399,6067029,18샤워메이트비누 100x4러블리 로즈,F&B,12,9.75,451.1794871794872
34984,2019-08-02,139874,2080 민트 치실 50M RRP,8801046986660,발주가능,0,6,1807,6068251,182080 민트치실50M,덴탈케어,16,0.375,4818.666666666667
34985,2019-08-02,309777,스파크 퍼펙트 실내에서 항균건조 4.4kg 리필,8801046877920,발주중단,56,22,3077,6067009,18 스파크퍼펙트 실내항균 4.4kg 리필,세탁세제,4,5.5,559.4545454545455
34986,2019-08-02,346380,2080 스마트케어 웨이브 4입,8801046255063,발주가능,0,15,449,5008179,162080 스마트케어웨이브 4입,덴탈케어,12,1.25,359.2
34987,2019-08-02,346384,2080 Original 칫솔 탄력미세모 4+2입,8801046886700,발주가능,300,193,3118,5009160,182080오리지날칫솔 4+2입 미세모,덴탈케어,12,16.083333333333332,193.86528497409327
34988,2019-08-02,361837,샤워메이트 내추럴 퍼퓸 바디워시 라벤더&라일락 900g,8801046259870,발주가능,0,12,1141,6073907,19샤워메이트플라워 900g퍼플플라워책,F&B,8,1.5,760.6666666666666
34989,2019-08-02,361838,샤워메이트 내추럴 퍼퓸 바디워시 체리블라섬900g,8801046259863,발주가능,120,98,1077,6073906,19샤워메이트플라워 900g핑크플라워책,F&B,8,12.25,87.91836734693878
34990,2019-08-02,385542,스파크 9.5kg (리필) 2개입,18801046251529,발주가능,0,243,10601,6067006,18스파크 9.5kg 리필(온라인),세탁세제,2,121.5,87.25102880658436
34991,2019-08-02,489752,Box_스파크 7.5kg(리필)x2입(한박스) 7.5kg  2개입,18801046260873,발주가능,0,126,1116,6067053,18스파크 리필 7.5kg(온라인),세탁세제,2,63.0,17.714285714285715
34992,2019-08-02,489753,Box_스파크 3.2kg(리필)x4입(한박스) 3.2kg  4개입,18801046251512,발주가능,0,67,2335,6067004,18스파크 3.2kg 리필(온라인),세탁세제,4,16.75,139.40298507462686
34993,2019-08-02,2151654,리큐 진한겔1/2 1.8L일반용파우치,8801046269350,발주가능,0,188,3256,6078215,19리큐 진한겔 1/2 1.8리필(일),세탁세제,6,31.333333333333332,103.91489361702128
34994,2019-08-02,2151655,리큐 진한겔1/2 1.8L드럼용파우치,8801046269367,발주가능,0,52,3397,6078217,19리큐 진한겔 1/2 1.8리필(드),세탁세제,6,8.666666666666666,391.9615384615385
34995,2019-08-02,2341491,휘슬 퓨어 모이스트 애견샴푸 500ml,8801046277867,발주가능,24,34,1094,6066113,17휘슬Whistle애견샴푸 500ml퓨어모이스트,기타,6,5.666666666666667,193.05882352941177
34996,2019-08-02,2341492,휘슬 샤이닝 실키 애견샴푸 500ml,8801046277874,발주가능,162,78,3527,6066114,17휘슬Whistle애견샴푸 500ml샤이닝실키,기타,6,13.0,271.3076923076923
34997,2019-08-02,2368418,Pack_2080 청은차 생기석류 치약 120g *3개,8801046257494,발주가능,0,21,2090,6067857,18전2080청은차 생기석류 120gx3입,덴탈케어,12,1.75,1194.2857142857142
34998,2019-08-02,2368419,Pack_2080 청은차 청쾌한차 치약 120g *3개,8801046257593,발주가능,540,377,10126,6067868,18전2080청은차청쾌한차 120gx3입,덴탈케어,12,31.416666666666668,322.3129973474801
34999,2019-08-02,2372826,"Box_리큐 진한겔 액상세제 일반용 리필형 2.1L, 6개",18801046247744,발주가능,0,288,8149,6073748,18리큐 진한겔 2.1L(일반)온라인_눕,세탁세제,6,48.0,169.77083333333334
35000,2019-08-02,2372827,"Box_리큐 진한겔 액상세제 드럼용 리필형 2.1L, 6개",18801046247751,발주가능,20,178,7497,6078472,19리큐 진한겔 2.1리필(드)6입A,세탁세제,6,29.666666666666668,252.7078651685393
35001,2019-08-02,2372828,"Box_리큐 진한겔 액상세제 일반용 용기 2.7L, 4개",18801046893118,발주가능,0,49,949,6077374,19리큐 진한겔 알카2.7용기(일),세탁세제,4,12.25,77.46938775510205
35002,2019-08-02,2372830,"Box_리큐 반만 쓰는 진한겔 액상세제 일반용 용기 2.4L, 6개",18801046255565,발주가능,0,35,914,6078212,19리큐 진한겔 1/2 2.4용기(일),세탁세제,6,5.833333333333333,156.68571428571428
35003,2019-08-02,2372831,"Box_리큐 반만 쓰는 진한겔 액상세제 드럼용 용기 2.4L, 6개",18801046255572,발주가능,0,8,186,6078213,19리큐 진한겔 1/2 2.4용기(드),세탁세제,6,1.3333333333333333,139.5
35004,2019-08-02,2372833,"Box_리큐 반만 쓰는 진한겔 액상세제 드럼용 리필 1.8L, 6개",18801046269364,발주가능,0,7,253,6078217,19리큐 진한겔 1/2 1.8리필(드),세탁세제,6,1.1666666666666667,216.85714285714283
35005,2019-08-02,2383416,Pack_케라시스 두피클리닉 샴푸 750mlX2+린스 750ml,8801046256237,발주가능,0,90,3799,6075523,19KS샴푸두피클리닉 750X2린750플러스책,헤어케어,4,22.5,168.84444444444443
35006,2019-08-02,2383417,Pack_케라시스 데미지 샴푸 750mlX2+린스 750ml,8801046256206,발주가능,0,88,3314,6068194,18KS샴푸데미지 750X2린750플러스,헤어케어,4,22.0,150.63636363636363
35007,2019-08-02,2383418,Pack_케라시스 볼륨 샴푸 750mlX2+린스 750ml,8801046256213,발주가능,16,38,88,6068195,18KS샴푸볼륨 750X2린750플러스,헤어케어,4,9.5,9.263157894736842
35008,2019-08-02,3013467,Pack_2080스마트케어 190g(5입),8801046294024,발주가능,0,350,16772,6067853,18전2080스마트 케어 190gx5입(인),덴탈케어,12,29.166666666666668,575.04
35009,2019-08-02,3013468,Pack_2080청은차향기화차 190g(5입),8801046294031,발주가능,0,103,8343,6067858,18전2080청은차향기화차 190gx5입(인),덴탈케어,12,8.583333333333334,971.9999999999999
35010,2019-08-02,3014021,Pack_케라시스 러블리 앤 로맨틱 퍼퓸샴푸 605ml * 3,8801046293133,발주가능,0,431,17446,6074268,18KS샴푸러블리 605mlX3(쿠팡)책,헤어케어,4,107.75,161.91183294663574
35011,2019-08-02,3014022,Pack_케라시스 엘레강스 앤 센슈얼 퍼퓸샴푸 605ml * 3,8801046293102,발주가능,0,331,5147,6074272,18KS샴푸엘레강스 605mlX3(쿠팡)책,헤어케어,4,82.75,62.19939577039275
35012,2019-08-02,3031368,Box_리큐 진한겔 액체세제 일반용 리필형 2.1L * 4입,18801046294762,발주가능,0,321,32137,6067098,17리큐 진한겔 2.1L온라인4입(화),세탁세제,4,80.25,400.46105919003116
35013,2019-08-02,3031369,Box_리큐 진한겔 액체세제 드럼용 리필형 2.1L * 4입,18801046294779,발주가능,468,410,6683,6066844,17리큐 진한겔드럼용 2.1L리필(온4입)(화),세탁세제,4,102.5,65.2
35014,2019-08-02,3128135,알피스트 에델바이스 트리트먼트 1000ml,8801046280799,발주가능,8,1,54,6067298,18알피스트 에델바이스1000트리트,헤어케어,8,0.125,432.0
35015,2019-08-02,3129956,Pack_2080퓨어치약 레몬민트120gx3입  (레몬라임향),8801046287699,발주가능,144,105,2983,6067757,18전2080베이킹소다레몬 라임 120Gx3입,덴탈케어,12,8.75,340.9142857142857
35016,2019-08-02,3129958,Pack_162080동의생약열 잇몸 130gx3입,8801046287743,발주가능,0,6,145,6067831,18전2080동의생약열 130gx3입 (잇몸),덴탈케어,12,0.5,290.0
35017,2019-08-02,3133085,Pack_2080 어드밴캐비티 블루160g * 5입,8801046294048,발주가능,207,76,4150,6067803,18전2080어드밴스캐비티 블루160gx5입(인),덴탈케어,9,8.444444444444445,491.4473684210526
35018,2019-08-02,3139999,알피스트 에델바이스 샴푸 1000ml,8801046280751,발주가능,16,8,249,6075416,19알피스트 에델바이스1000ml샴푸책,헤어케어,8,1.0,249.0
35019,2019-08-02,3162804,트리오 투명한 생각 1000 mL 파우치,8801046275566,발주가능,0,82,2144,6064055,16트리오투명한 생각 1000 mL 파우치,주방세제,9,9.11111111111111,235.31707317073173
35020,2019-08-02,3162805,트리오 베이킹소다 3L용기,8801046263129,발주가능,0,264,10270,6065539,17트리오베이킹소다 3L용기,주방세제,4,66.0,155.6060606060606
35021,2019-08-02,3162806,트리오 홍초 3L 용기,8801046289235,발주가능,0,44,4178,6065133,16트리오홍초 3L 용기,주방세제,4,11.0,379.8181818181818
35022,2019-08-02,3211085,Pack_2080클래식 170g * 5입,8801046296837,발주가능,2935,647,22911,6067808,18전2080클래식 170x5입(인터넷),덴탈케어,9,71.88888888888889,318.70015455950545
35023,2019-08-02,3234713,"스파크 세탁조케어(일반,드럼 겸용), 3.2kg",8801046292105,발주가능,56,17,700,6067064,18스파크 세탁조케어겸용 3.2kg,세탁세제,4,4.25,164.7058823529412
35024,2019-08-02,3234714,"리큐 제트 용기, 2.7L (일반용)",8801046291252,발주가능,0,38,1401,6071513,18리큐제트(Z) 4입2.7L(일)오리지널,세탁세제,4,9.5,147.47368421052633
35025,2019-08-02,3234715,"리큐 제트 용기, 2.7L (드럼용)",8801046291245,발주가능,0,71,2232,6071514,18리큐제트(Z) 4입2.7L(드)오리지널,세탁세제,4,17.75,125.74647887323944
35026,2019-08-02,3262267,항균트리오 2kg,8801046979501,발주가능,90,15,540,6065424,17항균트리오 2kg(1종),주방세제,6,2.5,216.0
35027,2019-08-02,3262268,항균트리오 3kg,8801046979525,발주가능,0,58,1420,6065425,17항균트리오 3kg(1종),주방세제,4,14.5,97.93103448275862
35028,2019-08-02,3264273,리큐 제트 리필형 일반용 1.8L,8801046298640,발주가능,12,5,220,6067376,18리큐 제트1.8(일반)(화),세탁세제,6,0.8333333333333334,264.0
35029,2019-08-02,3264274,리큐 제트 리필형 드럼용 1.8L,8801046298657,발주가능,0,7,960,6068162,18리큐제트(Z) 1.8L오리지널(드)화,세탁세제,6,1.1666666666666667,822.8571428571428
35030,2019-08-02,3264275,Box_울샴푸 오리지널 리필형 1.5L*4,18801046297503,발주가능,0,199,1330,6067119,18울샴푸오리지 1.5L*4 (온라인) (화),세탁세제,4,49.75,26.733668341708544
35031,2019-08-02,3367647,더마&모어 시카 리페어(극손상 모발용)샴푸 600ml,8801046299685,발주가능,0,8,236,6075508,19더마&모어샴푸 시카 리페어 600ml N책,헤어케어,10,0.8,295.0
35032,2019-08-02,3367649,더마&모어 세라 수딩 샴푸(민감성 두피용) 600ml,8801046299708,발주가능,80,13,427,6075507,19더마&모어샴푸 세라 수딩 600ml N책,헤어케어,10,1.3,328.46153846153845
35033,2019-08-02,3367650,더마&모어 세라 리프레싱 샴푸(지성 두피용) 600ml,8801046299715,발주가능,80,28,1118,6075506,19더마&모어샴푸 세라 리프레싱 600ml N책,헤어케어,10,2.8,399.28571428571433
35034,2019-08-02,3367652,더마&모어 시카 너리싱 컨디셔너(고영양&탄력) 600ml,8801046299739,발주가능,10,11,320,6075510,19더마&모어린스 시카 너리싱 600ml N책,헤어케어,10,1.1,290.9090909090909
35035,2019-08-02,3367655,더마&모어 시카 너리싱 트리트먼트(고영양&탄력) 200ml,8801046299760,발주가능,0,2,173,6068176,18더마&모어트 시카 너리싱 트리트 200ml N,헤어케어,8,0.25,692.0
35036,2019-08-02,3367656,더마&모어 세라 모이스춰 두피팩(고보습&두피정화) 200ml,8801046299777,발주가능,30,1,290,6068175,18더마&모어트 세라모이스춰 두피팩200ml N,헤어케어,8,0.125,2320.0
35037,2019-08-02,3455101,[애경] 휘슬 애견 미스트 - 샤이닝 실키,8801046277898,발주가능,0,12,440,6066116,17휘슬Whistle미스트 250ml샤이닝실키,기타,6,2.0,220.0
35038,2019-08-02,3459952,Pack_2080 키즈오 그린애플 100g*5,8801046298473,발주가능,360,121,4576,6067890,18전2080키즈오그린애플 100g*5입,덴탈케어,9,13.444444444444445,340.3636363636364
35039,2019-08-02,3459953,Pack_2080 키즈오 라스베리 100g*5,8801046298480,발주가능,135,54,3955,6067892,18전2080키즈오 라스베리100g*5입,덴탈케어,9,6.0,659.1666666666666
35040,2019-08-02,4086908,투명한 생각 베이킹소다 3kg(지퍼백),8801046299364,발주가능,20,2,302,6065988,17투명한생각 베이킹소다3kg(지퍼백,세탁세제,4,0.5,604.0
35041,2019-08-02,4086909,투명한 생각 주방세제 500g,8801046295649,발주가능,0,212,18431,6065721,17투명한 생각 주방 500g,주방세제,20,10.6,1738.7735849056605
35042,2019-08-02,4099351,Pack_2080 진지발리스 골드진생 140g * 6개,8801046299319,발주가능,0,162,3418,6067848,18전2080진지발리스K 골드진생140gx6입(인),덴탈케어,8,20.25,168.79012345679013
35043,2019-08-02,4109110,투명한 생각 분말세제 4kg,8801046295656,발주가능,15,2,78,6067663,18 투명한생각 분말4kg,세탁세제,3,0.6666666666666666,117.0
35044,2019-08-02,4109112,투명한 생각 구연산 2kg(지퍼백),8801046299357,발주가능,0,1,182,6066968,17투명한생각 구연산 2kg 지퍼백(화,세탁세제,4,0.25,728.0
35045,2019-08-02,4157113,Pack_2080 덴탈크리닉 뉴샤이닝 화이트 치약 140g * 5개,8801046300541,발주가능,384,437,23132,6067874,18전2080뉴샤이닝 140gx5입(인터:측벤),덴탈케어,8,54.625,423.4691075514874
35046,2019-08-02,4231313,뷰코셋 바이오 노말 윙 12P,6414100895802,발주가능,0,21,1948,5009321,18뷰코셋 노말윙 생리대(H),매입브랜드,12,1.75,1113.142857142857
35047,2019-08-02,4300574,뷰코셋 바이오 롱 윙 10P,6414100895857,발주가능,0,37,1323,5009050,18공통 뷰코셋 롱윙생리대,매입브랜드,12,3.0833333333333335,429.08108108108104
35048,2019-08-02,4655892,순샘구연산 자몽 500ml 용기,8801046303221,발주가능,340,174,5114,6066612,17순샘구연산 자몽 500mL 용기 (친),주방세제,20,8.7,587.816091954023
35049,2019-08-02,4655893,순샘구연산 자몽 1.2L 리필,8801046303207,발주가능,280,342,21050,6066613,17순샘구연산 자몽 1.2L 리필 (친),주방세제,10,34.2,615.4970760233917
35050,2019-08-02,4655894,순샘구연산 자몽 1.4L 리필,8801046979143,발주가능,0,225,9688,6066614,17순샘구연산 자몽 1.4L 리필 (친),주방세제,9,25.0,387.52
35051,2019-08-02,4655896,순샘베이킹 피톤치드 500ml 용기,8801046303214,발주가능,400,176,9471,6066606,17순샘베이킹피톤치드 500mL 용기 (친),주방세제,20,8.8,1076.25
35052,2019-08-02,4655897,순샘베이킹 피톤치드 1.2L 리필,8801046303191,발주가능,180,157,2961,6066607,17순샘베이킹피톤치드 1.2L리필 (친),주방세제,10,15.7,188.59872611464968
35053,2019-08-02,4655898,순샘베이킹 피톤치드 1.4L 리필,8801046903001,발주가능,0,243,14634,6066608,17순샘베이킹피톤치드 1.4L리필 (친),주방세제,9,27.0,542.0
35054,2019-08-02,5367742,스파크 산소표백제 2kg_리필,8801046280522,발주가능,0,19,1367,6068303,18스파크 산소표백2kg리필(주,세탁세제,6,3.1666666666666665,431.68421052631584
35055,2019-08-02,5367744,크리스탈워터 리치애플 400ml,8801046291511,발주가능,40,22,166,5008423,17크리스탈워터 리치애플 400ml,ST,10,2.2,75.45454545454545
35056,2019-08-02,5367746,크리스탈워터 시트러스오렌지 400ml,8801046291542,발주가능,0,29,299,5008426,17크리스탈워터 시트러스오렌지 400ml,세탁세제,10,2.9,103.10344827586208
35057,2019-08-02,5367747,크리스탈워터 허브테라피 400ml,8801046291566,발주가능,40,25,603,5008428,17크리스탈워터 허브테라피 400ml,ST,10,2.5,241.2
35058,2019-08-02,5367748,크리스탈워터 프렌치부케 400ml,8801046291573,발주가능,50,31,681,5008429,17크리스탈워터 프렌치부케 400ml,ST,10,3.1,219.6774193548387
35059,2019-08-02,5367750,젤로포트미니 써니오렌지,8801046303498,발주가능,0,5,280,5008762,17젤로포트미니 오렌지 150g,ST,12,0.4166666666666667,672.0
35060,2019-08-02,5367751,젤로포트미니 조이풀피치,8801046303504,발주가능,84,23,470,5008763,17젤로포트미니 피치 150g,ST,12,1.9166666666666667,245.2173913043478
35061,2019-08-02,5367753,엄마의선택 100% 구연산 1kg,8801046287248,발주가능,32,37,1290,6075858,19엄마의선택구연산 1.0Kg지퍼백,세탁세제,8,4.625,278.9189189189189
35062,2019-08-02,5367754,엄마의선택 100% 베이킹소다 1kg,8801046286234,발주가능,0,20,1147,6075859,19엄마의선택베이킹소 1.0Kg지퍼백,세탁세제,8,2.5,458.8
35063,2019-08-02,5520867,엄마의선택 과탄산소다 1kg,8801046283288,발주가능,0,153,6941,6075856,19엄마의선택과탄산소 1.0Kg지퍼백,세탁세제,8,19.125,362.9281045751634
35064,2019-08-02,5759183,홈즈 에어후레쉬 옷장용 남자냄새 32g,8801046247808,발주가능,0,6,303,5009017,18에어후레쉬옷장용남자냄새용32g,ST,7,0.8571428571428571,353.5
35065,2019-08-02,5875440,애경 휘슬 리얼블랙샌드 고양이모래 리필(7kg),8801046304495,발주가능,3,6,74,5008790,"17휘슬리얼블랙샌드(벤토나이트,리필) 7kg",기타,2,3.0,24.666666666666668
35066,2019-08-02,7427803,Box_[애경] 휘슬 애견 리얼블랙 샌드(파우치) 14kg(7kg x 2),18801046304492,발주가능,20,16,67,5008790,"17휘슬리얼블랙샌드(벤토나이트,리필) 7kg",세탁세제,2,8.0,8.375
35067,2019-08-02,7569813,2080 6-LINE 칫솔 미세모 4입,8801046301159,발주가능,63,15,1784,5009177,182080 식스라인4입 미세모,덴탈케어,8,1.875,951.4666666666667
35068,2019-08-02,7569814,2080 6-LINE 칫솔 이중 미세모 4입,8801046301166,발주가능,384,109,14947,5009180,182080식스라인 4입_이중미세모,덴탈케어,8,13.625,1097.0275229357799
35069,2019-08-02,7657202,울샴푸 손빨래세제 용기 380mL,8801046309049,발주가능,0,54,952,6068405,18울샴푸 손빨래세제380mL(주),세탁세제,12,4.5,211.55555555555554
35070,2019-08-02,7657232,순샘 베리 용기 3L,8801046308561,발주가능,0,64,4545,6068099,18순샘 베리 3L (친),주방세제,4,16.0,284.0625
35071,2019-08-02,7657241,순샘 라임 용기 3L,8801046308547,발주가능,84,240,2552,6068098,18순샘 라임 3L (친),주방세제,4,60.0,42.53333333333333
35072,2019-08-02,7777998,2080마운틴핑크솔트 핑크민트향 120gx3입,8801046311493,발주가능,616,245,9946,6067364,18전2080퓨어마운틴솔트 핑크120gx3입,덴탈케어,14,17.5,568.3428571428572
35073,2019-08-02,7777999,2080 9모션 샤프 4입,8801046299876,발주가능,0,27,3351,5009150,182080 9모션샤프 4입(지함),덴탈케어,8,3.375,992.8888888888889
35074,2019-08-02,8058296,샤워메이트 유자 바디워시 1.2Kg 용기,8801046307472,발주가능,608,240,6218,6075414,19샤워메이트내추럴 1.2kg유자책,F&B,8,30.0,207.26666666666668
35075,2019-08-02,8058297,샤워메이트 클린코튼 바디워시 1.2Kg 용기,8801046307458,발주가능,0,223,14594,6075412,19샤워메이트내추럴 1.2kg클린코튼책,F&B,8,27.875,523.5515695067264
35076,2019-08-02,8058298,샤워메이트 크랜베리 바디워시 1.2Kg 용기,8801046307465,발주가능,0,172,4726,6075413,19샤워메이트내추럴 1.2kg크랜베리책,F&B,8,21.5,219.8139534883721
35077,2019-08-02,8171053,Pack_2080키즈 2스텝 칫솔 1입*12ea 또봇V  랜덤 발송,28801046288263,발주가능,6,54,5593,5008745,172080키즈 2스텝 칫솔 1입_미니특,덴탈케어,24,2.25,2485.777777777778
35078,2019-08-02,8171054,Pack_2080키즈 3스텝 칫솔 1입*12ea 미미 랜덤 발송,28801046284494,발주가능,96,14,2298,5008751,172080키즈 3스텝 칫솔 1입_미미,덴탈케어,24,0.5833333333333334,3939.428571428571
35079,2019-08-02,8171055,Pack_2080키즈 2스텝 칫솔 1입*12ea 캐리 랜덤 발송,28801046261242,발주가능,168,4,4894,5008747,172080키즈 2스텝 칫솔 1입_캐리,덴탈케어,24,0.16666666666666666,29364.0
35080,2019-08-02,8171056,Pack_2080키즈 3스텝 칫솔 1입*12ea 공룡메카드 랜덤 발송,28801046261259,발주가능,264,73,6971,5009240,182080키즈3스텝 칫솔1입(공룡메카드),덴탈케어,24,3.0416666666666665,2291.8356164383563
