,날짜,SKU ID,SKU 명,바코드,발주가능상태,입고수량,쿠팡출고수량,쿠팡현재재고수량,자재번호,자재명,카테고리,입수,출고수량,재고수량
23600,2019-07-03,10360963,"2080+PANTONE 기프트세트 핑크, 1개",8801046328514,발주가능,0,0,13,6075830,182080 PANTONE 기프트세트_핑크,세탁세제,1,0.0,0.0
23601,2019-07-03,10360964,"2080퓨어 베이킹소다 가글 750ML, 1개",8801046330302,발주가능,0,1,17,6076089,192080가글 베이킹소다750ML(클린,세탁세제,6,0.16666666666666666,102.0
23602,2019-07-03,10365807,스팀클리너 10입 CASE,8801046325315,발주가능,0,1,84,5009289,18스팀클리너 9+1입 CASE,세탁세제,25,0.04,2100.0
23603,2019-07-03,10371562,HUG24섬유유연제2.1L 1개입,8801046324196,발주가능,0,0,57,6072509,18 HUG24섬유유연제2.1L,세탁세제,6,0.0,0.0
23604,2019-07-03,10371563,HUG24섬유유연제2.75L 1개입,8801046324189,발주가능,0,1,56,6072506,18 HUG24섬유유연제2.75L,세탁세제,4,0.25,224.0
23605,2019-07-03,10371882,HUG24 패밀리 과탄산소다2.0KG 1개입,8801046324172,발주가능,0,0,64,6072503,18 HUG24과탄산소다2.0KG,세탁세제,4,0.0,0.0
23606,2019-07-04,29349,리큐진한겔일반 2.7L NEW,8801046893111,발주가능,2544,263,8266,6077374,19리큐 진한겔 알카2.7용기(일),세탁세제,4,65.75,125.71863117870723
23607,2019-07-04,29350,리큐 진한겔드럼 2.7L NEW,8801046893128,발주가능,224,114,5162,6077394,19리큐 진한겔 알카2.7용기(드),세탁세제,4,28.5,181.12280701754386
23608,2019-07-04,29351,울샴푸아웃도어 800ml 용기,8801046878934,발주가능,0,10,323,6077406,19울샴푸아웃도 800ml(리뉴얼),세탁세제,9,1.1111111111111112,290.7
23609,2019-07-04,29352,울샴푸아웃도어 1L 일자형 리필,8801046878941,발주가능,162,45,725,6077404,19울샴푸아웃도 1L(리뉴얼),세탁세제,9,5.0,145.0
23610,2019-07-04,29359,Pack 2080오리지날칫솔 5+5입_탄력모,8801046888858,발주가능,2416,308,4500,5009109,182080오리지날칫솔 5+5입(탄력모),덴탈케어,8,38.5,116.88311688311688
23611,2019-07-04,29364,2080스마트케어칫솔 4입,8801046244234,발주가능,440,74,2569,5008124,162080 스마트케어칫솔_4입,세탁세제,8,9.25,277.72972972972974
23612,2019-07-04,29382,샤워메이트 로맨틱 퍼퓸 바디워시 1.8L,8801046999998,단종,0,0,0,6067105,17리큐진한겔일반용 3L알카(화),세탁세제,4,0.0,0.0
23613,2019-07-04,32052,케라시스 퍼퓸샴푸 600ml 퓨어차밍,8801046992722,발주가능,20,14,211,6075349,19KS퍼퓸샴푸퓨어차밍 600ml책,헤어케어,10,1.4,150.71428571428572
23614,2019-07-04,32053,케라시스 퍼퓸린스 600ml 러블리&로맨틱,8801046992739,발주가능,4600,478,8180,6075350,19KS퍼퓸린스러블리 600ml책,헤어케어,10,47.8,171.12970711297072
23615,2019-07-04,32054,케라시스 퍼퓸린스 600ml 엘레강스,8801046992746,발주가능,840,223,7164,6075351,19KS퍼퓸린스엘레강스 600ml책,헤어케어,10,22.3,321.25560538116594
23616,2019-07-04,32055,케라시스 퍼퓸린스 600ml 퓨어차밍,8801046992753,발주가능,0,94,909,6075352,19ks퍼퓸린스퓨어차밍 600ml책,헤어케어,10,9.4,96.70212765957446
23617,2019-07-04,34399,리큐진한겔드럼 2.1L,8801046247754,발주가능,342,106,999,6078472,19리큐 진한겔 2.1리필(드)6입A,세탁세제,6,17.666666666666668,56.54716981132075
23618,2019-07-04,34402,울샴푸오리지널 4160ml 용기,8801046878996,발주가능,1830,185,4314,6068101,18울샴푸오리지 4160mL 용기(화)-수정,세탁세제,4,46.25,93.27567567567567
23619,2019-07-04,34403,울샴푸 오리지널 용기1L,8801046879030,발주가능,144,58,1248,6067114,18울샴푸오리지 1L (화),세탁세제,12,4.833333333333333,258.2068965517241
23620,2019-07-04,34404,울샴푸오리지널 리필 1.5L,8801046246559,발주가능,243,74,782,6067119,18울샴푸오리지 1.5L*4 (온라인) (화),세탁세제,4,18.5,42.270270270270274
23621,2019-07-04,41345,리큐 3배진한일반용 용기 1L(이미지 랜덤),8801046245118,발주가능,12,11,284,6067081,17리큐미니겔 1L일반(화),세탁세제,12,0.9166666666666666,309.8181818181818
23622,2019-07-04,41346,리큐 3배진한드럼용 용기 1L,8801046245125,발주가능,36,9,214,6067082,17리큐미니겔 1L드럼(화),세탁세제,12,0.75,285.3333333333333
23623,2019-07-04,41357,엄마의선택 베이킹소다 3kg(지퍼백),8801046247730,발주가능,24,115,267,6075861,19엄마의선택베이킹소 3Kg지퍼,세탁세제,4,28.75,9.28695652173913
23624,2019-07-04,41358,순샘BubbleOlive 350ml(용기),8801046892916,발주가능,90,70,676,6057471,10순샘BubbleOlive 350ml용기,주방세제,15,4.666666666666667,144.85714285714286
23625,2019-07-04,45232,케라시스 린스 샤이닝 데미지 4000ml,8801046243541,발주가능,0,42,677,6075574,19KS린스샤이닝 데미지 4000ml책,헤어케어,4,10.5,64.47619047619048
23626,2019-07-04,45327,케라시스 퍼퓸 샴푸2 글램 600ml,8801046240540,발주가능,0,162,2206,6075906,19KS퍼퓸샴푸글램 600ml책,헤어케어,10,16.2,136.17283950617283
23627,2019-07-04,45348,케라시스 퍼퓸 린스2 블루밍 600ml,8801046245309,발주가능,910,195,2022,6075354,19KS퍼퓸린스블루밍 600ml책,헤어케어,10,19.5,103.6923076923077
23628,2019-07-04,78682,순샘 제로만다린.M 600ml 용기,8801046248584,단종,0,0,0,6071542,18순샘제로 600ml,주방세제,9,0.0,0.0
23629,2019-07-04,78683,순샘 제로만다린.M 1000ml 파우치,8801046248577,단종,0,0,1,6062464,14순샘제로만다린.M 1.0L파우치-친환경,주방세제,9,0.0,0.0
23630,2019-07-04,78690,스파크 드럼 2.8kg 카툰,8801046867877,발주가능,0,0,60,6067022,18스파크 드럼 2.8kg 카툰,세탁세제,4,0.0,0.0
23631,2019-07-04,78692,스파크 고농축 4.3Kg 퍼퓸팝 리미티드,8801046253779,발주가능,84,40,1125,6067063,18스파크 퍼퓸팝 리필 4.3kg,세탁세제,3,13.333333333333334,84.375
23632,2019-07-04,78694,울샴푸 오리지널 2L 용기,8801046879047,발주가능,408,149,1508,6067115,18울샴푸오리지 2L (화),세탁세제,6,24.833333333333332,60.7248322147651
23633,2019-07-04,78696,울샴푸 오리지널 1.8L 파우치,8801046879054,발주가능,720,77,1377,6067116,18울샴푸오리지 1.8L (화),세탁세제,6,12.833333333333334,107.29870129870129
23634,2019-07-04,78699,울샴푸 퍼플라일락 1L 용기,8801046879061,발주가능,432,98,1361,6067136,18울샴푸 퍼플라일락1L (화),세탁세제,12,8.166666666666666,166.65306122448982
23635,2019-07-04,78700,울샴푸 퍼플라일락 1.3L 리필,8801046879078,발주가능,189,96,633,6067137,18울샴푸 퍼플라일락 1.3L (화),세탁세제,9,10.666666666666666,59.34375
23636,2019-07-04,78703,트리오 곡물우리쌀겨 용기 1개 (3L),8801046896365,발주가능,16,4,12,6067380,18트리오 곡물우리쌀겨 3L용기,주방세제,4,1.0,12.0
23637,2019-07-04,78707,항균 트리오 4.2kg 1개,8801046979532,발주가능,1408,101,7333,6065426,17항균트리오 4.2kg(1종),주방세제,4,25.25,290.41584158415844
23638,2019-07-04,84268,리큐 반만쓰는 진한겔 일반 2.4L,8801046255568,발주가능,1488,170,2988,6078212,19리큐 진한겔 1/2 2.4용기(일),세탁세제,6,28.333333333333332,105.45882352941177
23639,2019-07-04,84295,리큐 반만쓰는 진한겔 드럼 2.4L,8801046255575,발주가능,612,128,2270,6078213,19리큐 진한겔 1/2 2.4용기(드),세탁세제,6,21.333333333333332,106.40625
23640,2019-07-04,94175,케라시스 데미지 클리닉 샴푸 750ml 플러스,8801046900673,발주가능,864,380,6763,6075515,19KS샴푸데미지 750ml플러스책,헤어케어,8,47.5,142.37894736842105
23641,2019-07-04,124825,케라시스 볼륨 클리닉 샴푸 750ml 플러스,8801046900680,발주가능,0,4,0,6068189,18KS샴푸볼륨 750ml플러스,헤어케어,8,0.5,0.0
23642,2019-07-04,124826,케라시스 모이스춰 클리닉 샴푸 750ml 플러스,8801046900697,발주가능,0,0,1,6068190,18KS샴푸모이스춰 750ml플러스,헤어케어,8,0.0,0.0
23643,2019-07-04,124827,케라시스 데미지 클리닉 린스 750ml 플러스,8801046902028,발주가능,0,0,0,6068198,18KS린스데미지 750ml플러스,헤어케어,8,0.0,0.0
23644,2019-07-04,124828,케라시스 볼륨 클리닉 린스 750ml 플러스,8801046902011,발주가능,64,30,505,6068199,18KS린스볼륨 750ml플러스,헤어케어,8,3.75,134.66666666666666
23645,2019-07-04,124829,케라시스 모이스춰 클리닉 린스 750ml 플러스,8801046902035,발주가능,0,13,123,6068200,18KS린스모이스춰 750ml플러스,헤어케어,8,1.625,75.6923076923077
23646,2019-07-04,124830,케라시스 두피 클리닉 샴푸 750ml 플러스,8801046902103,발주가능,0,417,4791,6075518,19KS샴푸두피클리닉 750ml플러스책,헤어케어,8,52.125,91.9136690647482
23647,2019-07-04,124831,케라시스 두피 프레쉬 쿨 샴푸 750ml 플러스,8801046902110,발주가능,1810,358,5163,6075519,19KS 샴푸 두피프레쉬쿨 750ml 플러스책,헤어케어,8,44.75,115.37430167597765
23648,2019-07-04,124832,케라시스 두피 클리닉 린스 750ml 플러스,8801046900635,발주가능,832,94,2279,6075527,19KS린스두피클리닉 750ml플러스책,헤어케어,8,11.75,193.95744680851064
23649,2019-07-04,126521,홈즈 퀵크린 세탁조크리너,8801046987650,발주가능,96,38,1117,5009011,18퀵크린세탁조크리너 500ml,ST,12,3.1666666666666665,352.7368421052632
23650,2019-07-04,126668,홈즈 에어후레쉬 옷장용 방향소취제 시원한 아쿠아향 32g,8801046873816,발주가능,0,17,224,5009012,18에어후레쉬옷장용아쿠아32g,ST,12,1.4166666666666667,158.1176470588235
23651,2019-07-04,126683,홈즈 방충선언 향기방충 옷장용 부드러운후로랄향 2입,8801046903384,발주가능,0,0,39,5008852,18향기방충 옷장용 후로랄 2입 6.6g,ST,10,0.0,0.0
23652,2019-07-04,126684,홈즈 방충선언 향기방충 옷장용 상쾌한소프향 2입,8801046903391,발주가능,0,2,75,5008853,18향기방충 옷장용 소프 2입 6.6g,ST,10,0.2,375.0
23653,2019-07-04,132955,샤워메이트 스위트 & 모이스처 바디워시 4000ml,8801046991527,발주가능,0,13,328,6075605,19샤워메이트스위트 4L바디워시책,F&B,4,3.25,100.92307692307692
23654,2019-07-04,132961,애경 바세린 데일리 모이스춰 로션 450ml,8801046862421,발주가능,104,51,364,5009368,19New바세린데일리 450ml로션책,F&B,8,6.375,57.09803921568628
23655,2019-07-04,132964,애경 바세린 핸드 & 네일 로션 450ml,8801046862438,발주가능,320,58,3135,5009391,19New바세린핸드네일 450ml로션책,F&B,8,7.25,432.41379310344826
23656,2019-07-04,132967,애경 바세린 리프팅 리페어 로션 450ml,8801046871546,발주가능,0,35,2920,5007413,14New바세린리프팅 450ml로션,F&B,8,4.375,667.4285714285714
23657,2019-07-04,132980,블루칩 헬스케어 비누 100g * 5+1입,8801046870082,발주가능,0,29,1564,6067037,18블루칩비누 100x5+1입 헬스케어,F&B,12,2.4166666666666665,647.1724137931035
23658,2019-07-04,132984,Pack_샤워메이트 비누 100g*4입 리프레시 올리브&그린티,8801046870105,발주가능,0,45,1227,6067028,18샤워메이트비누 100x4리프레시 올리브,F&B,12,3.75,327.2
23659,2019-07-04,132985,Pack 샤워메이트 비누 100g*4입 러블리 로즈,8801046870112,발주가능,348,137,1581,6067029,18샤워메이트비누 100x4러블리 로즈,F&B,12,11.416666666666666,138.48175182481754
23660,2019-07-04,139874,2080 민트 치실 50M RRP,8801046986660,발주가능,0,60,1345,6068251,182080 민트치실50M,덴탈케어,16,3.75,358.6666666666667
23661,2019-07-04,309777,스파크 퍼펙트 실내에서 항균건조 4.4kg 리필,8801046877920,발주가능,326,24,1457,6067009,18 스파크퍼펙트 실내항균 4.4kg 리필,세탁세제,4,6.0,242.83333333333334
23662,2019-07-04,309784,스파크 퍼펙트 실내에서 항균건조 4kg 카툰,8801046995433,단종,0,2,112,6067008,18 스파크퍼펙트 실내항균 4kg 카툰,세탁세제,4,0.5,224.0
23663,2019-07-04,346380,2080 스마트케어 웨이브 4입,8801046255063,발주가능,36,35,867,5008179,162080 스마트케어웨이브 4입,덴탈케어,12,2.9166666666666665,297.25714285714287
23664,2019-07-04,346384,2080 Original 칫솔 탄력미세모 4+2입,8801046886700,발주가능,252,257,1771,5009160,182080오리지날칫솔 4+2입 미세모,덴탈케어,12,21.416666666666668,82.69260700389104
23665,2019-07-04,361837,샤워메이트 내추럴 퍼퓸 바디워시 라벤더&라일락 900g,8801046259870,발주가능,152,12,1388,6073907,19샤워메이트플라워 900g퍼플플라워책,F&B,8,1.5,925.3333333333334
23666,2019-07-04,361838,샤워메이트 내추럴 퍼퓸 바디워시 체리블라섬900g,8801046259863,발주가능,184,88,1246,6073906,19샤워메이트플라워 900g핑크플라워책,F&B,8,11.0,113.27272727272727
23667,2019-07-04,385542,스파크 9.5kg (리필) 2개입,18801046251529,발주가능,3456,329,7504,6067006,18스파크 9.5kg 리필(온라인),세탁세제,2,164.5,45.61702127659574
23668,2019-07-04,489752,Box_스파크 7.5kg(리필)x2입(한박스) 7.5kg  2개입,18801046260873,발주가능,206,42,1057,6067053,18스파크 리필 7.5kg(온라인),세탁세제,2,21.0,50.333333333333336
23669,2019-07-04,489753,Box_스파크 3.2kg(리필)x4입(한박스) 3.2kg  4개입,18801046251512,발주가능,720,72,1507,6067004,18스파크 3.2kg 리필(온라인),세탁세제,4,18.0,83.72222222222223
23670,2019-07-04,2060669,라인 2080 LINE칫솔&홀더 1입 코니 일반모 + 미세모,8801046275733,발주가능,0,0,0,6077374,19리큐 진한겔 알카2.7용기(일),세탁세제,4,0.0,0.0
23671,2019-07-04,2120753,애경 케라시스 케라마이드 클리닉 샴푸 600ml,8801046276921,단종,0,0,0,6064185,16KS 고기능샴푸 600ml 케라마이드 클리닉,헤어케어,8,0.0,0.0
23672,2019-07-04,2120754,애경 케라시스 케라마이드 클리닉 컨디셔너 600ml,8801046276952,단종,0,0,0,6064187,16KS 고기능린스 600ml 케라마이드 클리닉,헤어케어,8,0.0,0.0
23673,2019-07-04,2120757,애경 케라 뿌리볼륨 클리닉 에센스 150ml,8801046277058,단종,0,4,3,5009457,19KS고기능에센스 150ml볼륨클리닉책,헤어케어,6,0.6666666666666666,4.5
23674,2019-07-04,2120759,애경 케라시스 퀵드라이 빠른건조 클리닉 컨디셔너 600ml,8801046276969,단종,0,0,0,6064188,16KS 고기능린스 600ml 빠른건조 클리닉,헤어케어,8,0.0,0.0
23675,2019-07-04,2151654,리큐 진한겔1/2 1.8L일반용파우치,8801046269350,발주가능,893,106,2027,6078215,19리큐 진한겔 1/2 1.8리필(일),세탁세제,6,17.666666666666668,114.73584905660377
23676,2019-07-04,2151655,리큐 진한겔1/2 1.8L드럼용파우치,8801046269367,발주가능,84,56,1262,6078217,19리큐 진한겔 1/2 1.8리필(드),세탁세제,6,9.333333333333334,135.2142857142857
23677,2019-07-04,2191046,2080 키즈 소다버블 치약75gx2입(3~5세) 1박스(18개),18801046288242,단종,0,0,10,6065293,172080키즈소다 75g*2입(2단계_레이),덴탈케어,18,0.0,0.0
23678,2019-07-04,2341491,휘슬 퓨어 모이스트 애견샴푸 500ml,8801046277867,발주가능,60,69,115,6066113,17휘슬Whistle애견샴푸 500ml퓨어모이스트,기타,6,11.5,10.0
23679,2019-07-04,2341492,휘슬 샤이닝 실키 애견샴푸 500ml,8801046277874,발주가능,0,0,5,6066114,17휘슬Whistle애견샴푸 500ml샤이닝실키,기타,6,0.0,0.0
23680,2019-07-04,2368418,Pack_2080 청은차 생기석류 치약 120g *3개,8801046257494,발주가능,0,25,870,6067857,18전2080청은차 생기석류 120gx3입,덴탈케어,12,2.0833333333333335,417.59999999999997
23681,2019-07-04,2368419,Pack_2080 청은차 청쾌한차 치약 120g *3개,8801046257593,발주가능,1308,300,5208,6067868,18전2080청은차청쾌한차 120gx3입,덴탈케어,12,25.0,208.32
23682,2019-07-04,2372826,"Box_리큐 진한겔 액상세제 일반용 리필형 2.1L, 6개",18801046247744,발주가능,3959,325,8670,6073748,18리큐 진한겔 2.1L(일반)온라인_눕,세탁세제,6,54.166666666666664,160.06153846153848
23683,2019-07-04,2372827,"Box_리큐 진한겔 액상세제 드럼용 리필형 2.1L, 6개",18801046247751,발주가능,2413,236,4603,6078472,19리큐 진한겔 2.1리필(드)6입A,세탁세제,6,39.333333333333336,117.02542372881355
23684,2019-07-04,2372828,"Box_리큐 진한겔 액상세제 일반용 용기 2.7L, 4개",18801046893118,발주가능,380,31,1238,6077374,19리큐 진한겔 알카2.7용기(일),세탁세제,4,7.75,159.74193548387098
23685,2019-07-04,2372830,"Box_리큐 반만 쓰는 진한겔 액상세제 일반용 용기 2.4L, 6개",18801046255565,발주가능,245,26,608,6078212,19리큐 진한겔 1/2 2.4용기(일),세탁세제,6,4.333333333333333,140.30769230769232
23686,2019-07-04,2372831,"Box_리큐 반만 쓰는 진한겔 액상세제 드럼용 용기 2.4L, 6개",18801046255572,발주가능,80,8,161,6078213,19리큐 진한겔 1/2 2.4용기(드),세탁세제,6,1.3333333333333333,120.75
23687,2019-07-04,2372833,"Box_리큐 반만 쓰는 진한겔 액상세제 드럼용 리필 1.8L, 6개",18801046269364,발주가능,49,4,323,6078217,19리큐 진한겔 1/2 1.8리필(드),세탁세제,6,0.6666666666666666,484.5
23688,2019-07-04,2383416,Pack_케라시스 두피클리닉 샴푸 750mlX2+린스 750ml,8801046256237,발주가능,616,101,1964,6075523,19KS샴푸두피클리닉 750X2린750플러스책,헤어케어,4,25.25,77.78217821782178
23689,2019-07-04,2383417,Pack_케라시스 데미지 샴푸 750mlX2+린스 750ml,8801046256206,발주가능,0,3,96,6068194,18KS샴푸데미지 750X2린750플러스,헤어케어,4,0.75,128.0
23690,2019-07-04,3013467,Pack_2080스마트케어 190g(5입),8801046294024,발주가능,3733,567,11135,6067853,18전2080스마트 케어 190gx5입(인),덴탈케어,12,47.25,235.66137566137567
23691,2019-07-04,3013468,Pack_2080청은차향기화차 190g(5입),8801046294031,발주가능,1488,171,3406,6067858,18전2080청은차향기화차 190gx5입(인),덴탈케어,12,14.25,239.01754385964912
23692,2019-07-04,3014021,Pack_케라시스 러블리 앤 로맨틱 퍼퓸샴푸 605ml * 3,8801046293133,발주가능,4672,430,15711,6074268,18KS샴푸러블리 605mlX3(쿠팡)책,헤어케어,4,107.5,146.14883720930231
23693,2019-07-04,3014022,Pack_케라시스 엘레강스 앤 센슈얼 퍼퓸샴푸 605ml * 3,8801046293102,발주가능,1916,147,6566,6074272,18KS샴푸엘레강스 605mlX3(쿠팡)책,헤어케어,4,36.75,178.66666666666666
23694,2019-07-04,3031368,Box_리큐 진한겔 액체세제 일반용 리필형 2.1L * 4입,18801046294762,발주가능,9539,821,16117,6067098,17리큐 진한겔 2.1L온라인4입(화),세탁세제,4,205.25,78.5237515225335
23695,2019-07-04,3031369,Box_리큐 진한겔 액체세제 드럼용 리필형 2.1L * 4입,18801046294779,발주가능,2520,321,5154,6066844,17리큐 진한겔드럼용 2.1L리필(온4입)(화),세탁세제,4,80.25,64.22429906542057
23696,2019-07-04,3128135,알피스트 에델바이스 트리트먼트 1000ml,8801046280799,발주가능,0,2,25,6067298,18알피스트 에델바이스1000트리트,헤어케어,8,0.25,100.0
23697,2019-07-04,3129953,Pack_a2080K 진지발리스 오리지날 140gx3입,8801046994399,단종,0,0,0,6068449,182080진지발리스K 오리지날140x6(인:측밴),덴탈케어,8,0.0,0.0
23698,2019-07-04,3129956,Pack_2080퓨어치약 레몬민트120gx3입  (레몬라임향),8801046287699,발주가능,0,72,1829,6067757,18전2080베이킹소다레몬 라임 120Gx3입,덴탈케어,12,6.0,304.8333333333333
23699,2019-07-04,3129958,Pack_162080동의생약열 잇몸 130gx3입,8801046287743,발주가능,12,3,188,6067831,18전2080동의생약열 130gx3입 (잇몸),덴탈케어,12,0.25,752.0
23700,2019-07-04,3133085,Pack_2080 어드밴캐비티 블루160g * 5입,8801046294048,발주가능,279,214,2659,6067803,18전2080어드밴스캐비티 블루160gx5입(인),덴탈케어,9,23.77777777777778,111.82710280373831
23701,2019-07-04,3139999,알피스트 에델바이스 샴푸 1000ml,8801046280751,발주가능,16,6,141,6075416,19알피스트 에델바이스1000ml샴푸책,헤어케어,8,0.75,188.0
23702,2019-07-04,3162804,트리오 투명한 생각 1000 mL 파우치,8801046275566,발주가능,0,104,1618,6064055,16트리오투명한 생각 1000 mL 파우치,주방세제,9,11.555555555555555,140.01923076923077
23703,2019-07-04,3162805,트리오 베이킹소다 3L용기,8801046263129,발주가능,0,288,334,6065539,17트리오베이킹소다 3L용기,주방세제,4,72.0,4.638888888888889
23704,2019-07-04,3162806,트리오 홍초 3L 용기,8801046289235,발주가능,632,89,3848,6065133,16트리오홍초 3L 용기,주방세제,4,22.25,172.9438202247191
23705,2019-07-04,3163376,케라시스 걸리쉬 리페어 오일 에센스 100ml,8801046282175,단종,0,0,23,5008243,16KS걸리쉬오일에센 100ml,헤어케어,15,0.0,0.0
23706,2019-07-04,3201821,프레쉬 오일 테라피 모이스춰라이징 오일 샤워 1개(500g),8801046293768,단종,0,0,0,6066157,17프레쉬오일샤워메이 500g모이스춰워시N,F&B,12,0.0,0.0
23707,2019-07-04,3201822,프레쉬 오일 테라피 울트라 리치 오일 샤워 1개 (500g),8801046293775,단종,0,0,0,6066158,17프레쉬오일샤워메이 500g울트라워시N,F&B,12,0.0,0.0
23708,2019-07-04,3211085,Pack_2080클래식 170g * 5입,8801046296837,발주가능,5796,587,14442,6067808,18전2080클래식 170x5입(인터넷),덴탈케어,9,65.22222222222223,221.42759795570697
23709,2019-07-04,3234713,"스파크 세탁조케어(일반,드럼 겸용), 3.2kg",8801046292105,발주가능,133,30,369,6067064,18스파크 세탁조케어겸용 3.2kg,세탁세제,4,7.5,49.2
23710,2019-07-04,3234714,"리큐 제트 용기, 2.7L (일반용)",8801046291252,발주가능,43,51,1177,6071513,18리큐제트(Z) 4입2.7L(일)오리지널,세탁세제,4,12.75,92.31372549019608
23711,2019-07-04,3234715,"리큐 제트 용기, 2.7L (드럼용)",8801046291245,발주가능,612,55,1406,6071514,18리큐제트(Z) 4입2.7L(드)오리지널,세탁세제,4,13.75,102.25454545454545
23712,2019-07-04,3262267,항균트리오 2kg,8801046979501,발주가능,0,1,783,6065424,17항균트리오 2kg(1종),주방세제,6,0.16666666666666666,4698.0
23713,2019-07-04,3262268,항균트리오 3kg,8801046979525,발주가능,88,52,1217,6065425,17항균트리오 3kg(1종),주방세제,4,13.0,93.61538461538461
23714,2019-07-04,3264273,리큐 제트 리필형 일반용 1.8L,8801046298640,발주가능,0,13,317,6067376,18리큐 제트1.8(일반)(화),세탁세제,6,2.1666666666666665,146.30769230769232
23715,2019-07-04,3264274,리큐 제트 리필형 드럼용 1.8L,8801046298657,발주가능,18,0,18,6068162,18리큐제트(Z) 1.8L오리지널(드)화,세탁세제,6,0.0,0.0
23716,2019-07-04,3264275,Box_울샴푸 오리지널 리필형 1.5L*4,18801046297503,발주가능,1420,160,3223,6067119,18울샴푸오리지 1.5L*4 (온라인) (화),세탁세제,4,40.0,80.575
23717,2019-07-04,3266658,케라시스 퍼퓨머리 드 그라스 한련화 퍼퓸샴푸 500ml,8801046297636,단종,0,0,0,6065858,17KS퍼퓨머리샴 그라스 한련화 500ml,헤어케어,10,0.0,0.0
23718,2019-07-04,3266659,케라시스 퍼퓨머리 드 그라스 자스민 퍼퓸샴푸 500ml,8801046297711,단종,0,0,0,6065864,17KS퍼퓨머리샴 그라스 자스민 500ml,헤어케어,10,0.0,0.0
23719,2019-07-04,3367647,더마&모어 시카 리페어(극손상 모발용)샴푸 600ml,8801046299685,발주중단,0,1,16,6075508,19더마&모어샴푸 시카 리페어 600ml N책,헤어케어,10,0.1,160.0
23720,2019-07-04,3367649,더마&모어 세라 수딩 샴푸(민감성 두피용) 600ml,8801046299708,발주중단,0,1,9,6075507,19더마&모어샴푸 세라 수딩 600ml N책,헤어케어,10,0.1,90.0
23721,2019-07-04,3367650,더마&모어 세라 리프레싱 샴푸(지성 두피용) 600ml,8801046299715,발주가능,160,49,753,6075506,19더마&모어샴푸 세라 리프레싱 600ml N책,헤어케어,10,4.9,153.6734693877551
23722,2019-07-04,3367651,더마&모어 데일리 밸런싱 컨디셔너(영양&보습) 600ml,8801046299722,단종,0,0,0,6067211,18더마&모어린스 데일리 밸런싱 600ml,헤어케어,10,0.0,0.0
23723,2019-07-04,3367652,더마&모어 시카 너리싱 컨디셔너(고영양&탄력) 600ml,8801046299739,발주가능,20,4,194,6075510,19더마&모어린스 시카 너리싱 600ml N책,헤어케어,10,0.4,485.0
23724,2019-07-04,3367655,더마&모어 시카 너리싱 트리트먼트(고영양&탄력) 200ml,8801046299760,발주가능,16,5,123,6068176,18더마&모어트 시카 너리싱 트리트 200ml N,헤어케어,8,0.625,196.8
23725,2019-07-04,3367656,더마&모어 세라 모이스춰 두피팩(고보습&두피정화) 200ml,8801046299777,발주가능,72,3,139,6068175,18더마&모어트 세라모이스춰 두피팩200ml N,헤어케어,8,0.375,370.6666666666667
23726,2019-07-04,3455100,[애경] 휘슬 애견 미스트 - 퓨어 모이스트,8801046277881,발주가능,0,3,9,6066115,17휘슬Whistle미스트 250ml퓨어모이스트,기타,6,0.5,18.0
23727,2019-07-04,3455101,[애경] 휘슬 애견 미스트 - 샤이닝 실키,8801046277898,발주가능,18,11,172,6066116,17휘슬Whistle미스트 250ml샤이닝실키,기타,6,1.8333333333333333,93.81818181818183
23728,2019-07-04,3459951,애경 2080 빙그레 칫솔,8801046299999,발주가능,0,0,10,6077374,19리큐 진한겔 알카2.7용기(일),세탁세제,4,0.0,0.0
23729,2019-07-04,3459952,Pack_2080 키즈오 그린애플 100g*5,8801046298473,발주가능,1575,174,2390,6067890,18전2080키즈오그린애플 100g*5입,덴탈케어,9,19.333333333333332,123.62068965517243
23730,2019-07-04,3459953,Pack_2080 키즈오 라스베리 100g*5,8801046298480,발주가능,675,123,3573,6067892,18전2080키즈오 라스베리100g*5입,덴탈케어,9,13.666666666666666,261.4390243902439
23731,2019-07-04,4086908,투명한 생각 베이킹소다 3kg(지퍼백),8801046299364,발주가능,12,4,146,6065988,17투명한생각 베이킹소다3kg(지퍼백,세탁세제,4,1.0,146.0
23732,2019-07-04,4086909,투명한 생각 주방세제 500g,8801046295649,발주가능,1080,6,1165,6065721,17투명한 생각 주방 500g,주방세제,20,0.3,3883.3333333333335
23733,2019-07-04,4099350,2080치석 집중케어 미세모 5+5,8801046290194,발주가능,0,267,3474,5008395,162080치석 집중케어 미세모 5+5,덴탈케어,8,33.375,104.08988764044943
23734,2019-07-04,4099351,Pack_2080 진지발리스 골드진생 140g * 6개,8801046299319,발주가능,584,209,2142,6067848,18전2080진지발리스K 골드진생140gx6입(인),덴탈케어,8,26.125,81.99043062200957
23735,2019-07-04,4109110,투명한 생각 분말세제 4kg,8801046295656,발주가능,0,2,9,6067663,18 투명한생각 분말4kg,세탁세제,3,0.6666666666666666,13.5
23736,2019-07-04,4109112,투명한 생각 구연산 2kg(지퍼백),8801046299357,발주가능,0,1,120,6066968,17투명한생각 구연산 2kg 지퍼백(화,세탁세제,4,0.25,480.0
